name,from_team,team,player_id,note,transaction_id,year
Julio Lugo,St. Louis Cardinals,Baltimore Orioles,150061,St. Louis Cardinals traded 2B Julio Lugo to Baltimore Orioles.,35160,2010
Luis Mendoza,Texas Rangers,Kansas City Royals,434669,Texas Rangers traded RHP Luis Mendoza to Kansas City Royals.,35376,2010
Virgil Vasquez,Pittsburgh Pirates,Durham Bulls,446911,Pittsburgh Pirates traded RHP Virgil Vasquez to Durham Bulls.,35369,2010
Fred Lewis,San Francisco Giants,Toronto Blue Jays,430930,San Francisco Giants traded LF Fred Lewis to Toronto Blue Jays.,39095,2010
Andrew Dobies,Boston Red Sox,Chicago White Sox,452772,Boston Red Sox traded LHP Andrew Dobies to Chicago White Sox.,39782,2010
Jonathan Van Every,Indianapolis Indians,Boston Red Sox,457508,Indianapolis Indians traded CF Jonathan Van Every to Boston Red Sox.,40338,2010
Rafael Vera,Cleveland Indians,Chicago White Sox,489399,Cleveland Indians traded 1B Rafael Vera to Chicago White Sox.,41398,2010
Carlos Rosa,Kansas City Royals,Arizona Diamondbacks,460349,Visalia Rawhide Traded SS Rey Navarro to Wilmington Blue Rocks and Kansas City Royals Traded RHP Carlos Rosa to Arizona Diamondbacks.,41480,2010
Buck Coats,Kansas City Royals,Chicago White Sox,459714,Kansas City Royals traded Player To Be Named Later to Chicago White Sox.,41921,2010
Saul Rivera,Cleveland Indians,Arizona Diamondbacks,346800,Cleveland Indians traded RHP Saul Rivera to Arizona Diamondbacks for cash.,44480,2010
Dontrelle Willis,Detroit Tigers,Arizona Diamondbacks,425883,Arizona Diamondbacks traded RHP Billy Buckner to Detroit Tigers for LHP Dontrelle Willis.,49200,2010
Billy Buckner,Arizona Diamondbacks,Detroit Tigers,434438,Arizona Diamondbacks traded RHP Billy Buckner to Detroit Tigers for LHP Dontrelle Willis.,49200,2010
Ronald Uviedo,Pittsburgh Pirates,Toronto Blue Jays,468476,Toronto Blue Jays traded LHP Dana Eveland to Pittsburgh Pirates for RHP Ronald Uviedo.,48944,2010
Dana Eveland,Toronto Blue Jays,Pittsburgh Pirates,445968,Toronto Blue Jays traded LHP Dana Eveland to Pittsburgh Pirates for RHP Ronald Uviedo.,48944,2010
Conor Jackson,Arizona Diamondbacks,Oakland Athletics,433582,Arizona Diamondbacks traded LF Conor Jackson to Oakland Athletics for Sam Demel.,52161,2010
Sam Demel,Oakland Athletics,Arizona Diamondbacks,451585,Arizona Diamondbacks traded LF Conor Jackson to Oakland Athletics for Sam Demel.,52161,2010
Adam Davis,Cleveland Indians,Pittsburgh Pirates,502090,Cleveland Indians traded 3B Adam Davis to Pittsburgh Pirates.,54384,2010
Jorge Padilla,Toronto Blue Jays,New York Mets,407786,Toronto Blue Jays traded OF Jorge Padilla to New York Mets.,54395,2010
Jake Fox,Oakland Athletics,Baltimore Orioles,444844,Oakland Athletics Traded C Jake Fox to Baltimore Orioles and Norfolk Tides Traded RHP Ross Wolf to Sacramento River Cats.,56625,2010
Chris Aguila,Toronto Blue Jays,Philadelphia Phillies,430894,Toronto Blue Jays traded OF Chris Aguila to Philadelphia Phillies.,56647,2010
Jared Price,Chicago White Sox,Oakland Athletics,444919,Chicago White Sox traded C Jared Price to Oakland Athletics.,57990,2010
Eric Patterson,Oakland Athletics,Boston Red Sox,452221,Salem Red Sox Traded LHP Fabian Williamson to Stockton Ports and Oakland Athletics Traded CF Eric Patterson to Boston Red Sox.,58178,2010
Ezequiel Carrera,Seattle Mariners,Cleveland Indians,485567,Cleveland Indians Traded 1B Russell Branyan to Seattle Mariners; High Desert Mavericks Traded SS Juan Diaz to Kinston Indians and Seattle Mariners Traded CF Ezequiel Carrera to Cleveland Indians.,58179,2010
Russell Branyan,Cleveland Indians,Seattle Mariners,137140,Cleveland Indians Traded 1B Russell Branyan to Seattle Mariners; High Desert Mavericks Traded SS Juan Diaz to Kinston Indians and Seattle Mariners Traded CF Ezequiel Carrera to Cleveland Indians.,58179,2010
Michael Richard,Oakland Athletics,Chicago White Sox,519192,Oakland Athletics traded 2B Michael Richard to Chicago White Sox.,58599,2010
Bengie Molina,San Francisco Giants,Texas Rangers,134260,Frisco RoughRiders Traded RHP Michael Main to Richmond Flying Squirrels; Texas Rangers Traded RHP Chris Ray to San Francisco Giants and San Francisco Giants Traded C Bengie Molina to Texas Rangers.,59806,2010
Chris Ray,Texas Rangers,San Francisco Giants,444884,Frisco RoughRiders Traded RHP Michael Main to Richmond Flying Squirrels; Texas Rangers Traded RHP Chris Ray to San Francisco Giants and San Francisco Giants Traded C Bengie Molina to Texas Rangers.,59806,2010
Angel Sanchez,Boston Red Sox,Houston Astros,447816,Houston Astros traded C Kevin Cash to Boston Red Sox for SS Angel Sanchez.,59898,2010
Kevin Cash,Houston Astros,Boston Red Sox,408211,Houston Astros traded C Kevin Cash to Boston Red Sox for SS Angel Sanchez.,59898,2010
Edwin Bellorin,Kansas City Royals,Houston Astros,431143,Kansas City Royals traded C Edwin Bellorin to Houston Astros.,60670,2010
Sean Gallagher,San Diego Padres,Pittsburgh Pirates,451595,San Diego Padres traded RHP Sean Gallagher to Pittsburgh Pirates.,61458,2010
Mark Lowe,Seattle Mariners,Texas Rangers,450275,"Seattle Mariners traded LHP Cliff Lee and RHP Mark Lowe to Texas Rangers for RHP Blake Beavan, RHP Josh Lueke, 1B Justin Smoak and 2B Matt Lawson.",61836,2010
Cliff Lee,Seattle Mariners,Texas Rangers,424324,"Seattle Mariners traded LHP Cliff Lee and RHP Mark Lowe to Texas Rangers for RHP Blake Beavan, RHP Josh Lueke, 1B Justin Smoak and 2B Matt Lawson.",61836,2010
Justin Smoak,Texas Rangers,Seattle Mariners,475253,"Seattle Mariners traded LHP Cliff Lee and RHP Mark Lowe to Texas Rangers for RHP Blake Beavan, RHP Josh Lueke, 1B Justin Smoak and 2B Matt Lawson.",61836,2010
Josh Lueke,Texas Rangers,Seattle Mariners,518961,"Seattle Mariners traded LHP Cliff Lee and RHP Mark Lowe to Texas Rangers for RHP Blake Beavan, RHP Josh Lueke, 1B Justin Smoak and 2B Matt Lawson.",61836,2010
Matt Lawson,Texas Rangers,Seattle Mariners,518926,"Seattle Mariners traded LHP Cliff Lee and RHP Mark Lowe to Texas Rangers for RHP Blake Beavan, RHP Josh Lueke, 1B Justin Smoak and 2B Matt Lawson.",61836,2010
Blake Beavan,Texas Rangers,Seattle Mariners,518444,"Seattle Mariners traded LHP Cliff Lee and RHP Mark Lowe to Texas Rangers for RHP Blake Beavan, RHP Josh Lueke, 1B Justin Smoak and 2B Matt Lawson.",61836,2010
Alex Gonzalez,Toronto Blue Jays,Atlanta Braves,136460,Dunedin Blue Jays Traded SS Tyler Pastornicky to Mississippi Braves; Atlanta Braves Traded LHP Jo-Jo Reyes and SS Yunel Escobar to Toronto Blue Jays; Toronto Blue Jays Traded SS Alex Gonzalez to Atlanta Braves and New Hampshire Fisher Cats Traded LHP Tim Collins to Mississippi Braves.,62390,2010
Yunel Escobar,Atlanta Braves,Toronto Blue Jays,488862,Dunedin Blue Jays Traded SS Tyler Pastornicky to Mississippi Braves; Atlanta Braves Traded LHP Jo-Jo Reyes and SS Yunel Escobar to Toronto Blue Jays; Toronto Blue Jays Traded SS Alex Gonzalez to Atlanta Braves and New Hampshire Fisher Cats Traded LHP Tim Collins to Mississippi Braves.,62390,2010
Jo-Jo Reyes,Atlanta Braves,Toronto Blue Jays,457456,Dunedin Blue Jays Traded SS Tyler Pastornicky to Mississippi Braves; Atlanta Braves Traded LHP Jo-Jo Reyes and SS Yunel Escobar to Toronto Blue Jays; Toronto Blue Jays Traded SS Alex Gonzalez to Atlanta Braves and New Hampshire Fisher Cats Traded LHP Tim Collins to Mississippi Braves.,62390,2010
Will Smith,Los Angeles Angels,Kansas City Royals,519293,Kansas City Royals traded 3B Alberto Callaspo to Los Angeles Angels for RHP Sean O'Sullivan and LHP Will Smith.,63650,2010
Sean O'Sullivan,Los Angeles Angels,Kansas City Royals,457711,Kansas City Royals traded 3B Alberto Callaspo to Los Angeles Angels for RHP Sean O'Sullivan and LHP Will Smith.,63650,2010
Alberto Callaspo,Kansas City Royals,Los Angeles Angels,430948,Kansas City Royals traded 3B Alberto Callaspo to Los Angeles Angels for RHP Sean O'Sullivan and LHP Will Smith.,63650,2010
Rafael Rodriguez,Los Angeles Angels,Arizona Diamondbacks,444126,Arizona Diamondbacks Traded RHP Dan Haren to Los Angeles Angels; Los Angeles Angels Traded LHP Joe Saunders and RHP Rafael Rodriguez to Arizona Diamondbacks and Rancho Cucamonga Quakes Traded LHP Patrick Corbin to Visalia Rawhide.,64155,2010
Joe Saunders,Los Angeles Angels,Arizona Diamondbacks,434578,Arizona Diamondbacks Traded RHP Dan Haren to Los Angeles Angels; Los Angeles Angels Traded LHP Joe Saunders and RHP Rafael Rodriguez to Arizona Diamondbacks and Rancho Cucamonga Quakes Traded LHP Patrick Corbin to Visalia Rawhide.,64155,2010
Dan Haren,Arizona Diamondbacks,Los Angeles Angels,429717,Arizona Diamondbacks Traded RHP Dan Haren to Los Angeles Angels; Los Angeles Angels Traded LHP Joe Saunders and RHP Rafael Rodriguez to Arizona Diamondbacks and Rancho Cucamonga Quakes Traded LHP Patrick Corbin to Visalia Rawhide.,64155,2010
Michael Noboa,Arizona Diamondbacks,Atlanta Braves,517378,Arizona Diamondbacks traded 2B Michael Noboa to Atlanta Braves.,64515,2010
Jhonny Peralta,Cleveland Indians,Detroit Tigers,425509,Cleveland Indians Traded Jhonny Peralta to Detroit Tigers and West Michigan Whitecaps Traded LHP Giovanni Soto to Lake County Captains.,64501,2010
J.A. Happ,Philadelphia Phillies,Houston Astros,457918,Houston Astros Traded RHP Roy Oswalt to Philadelphia Phillies; Philadelphia Phillies Traded LHP J.A. Happ to Houston Astros; Clearwater Threshers Traded Anthony Gose to Lancaster JetHawks and Lakewood BlueClaws Traded SS Jonathan Villar to Lexington Legends.,64582,2010
Roy Oswalt,Houston Astros,Philadelphia Phillies,400061,Houston Astros Traded RHP Roy Oswalt to Philadelphia Phillies; Philadelphia Phillies Traded LHP J.A. Happ to Houston Astros; Clearwater Threshers Traded Anthony Gose to Lancaster JetHawks and Lakewood BlueClaws Traded SS Jonathan Villar to Lexington Legends.,64582,2010
Miguel Tejada,Baltimore Orioles,San Diego Padres,123173,Baltimore Orioles Traded SS Miguel Tejada to San Diego Padres and San Antonio Missions Traded RHP Wynn Pelzer to Bowie Baysox.,64639,2010
Lucas May,Los Angeles Dodgers,Kansas City Royals,461315,Kansas City Royals Traded LF Scott Podsednik to Los Angeles Dodgers; Los Angeles Dodgers Traded C Lucas May to Kansas City Royals and Great Lakes Loons Traded RHP Elisaul Pimentel to Burlington Bees.,64521,2010
Scott Podsednik,Kansas City Royals,Los Angeles Dodgers,325392,Kansas City Royals Traded LF Scott Podsednik to Los Angeles Dodgers; Los Angeles Dodgers Traded C Lucas May to Kansas City Royals and Great Lakes Loons Traded RHP Elisaul Pimentel to Burlington Bees.,64521,2010
Daniel Hudson,Chicago White Sox,Arizona Diamondbacks,543339,Arizona Diamondbacks Traded RHP Edwin Jackson to Chicago White Sox; Chicago White Sox Traded RHP Daniel Hudson to Arizona Diamondbacks and Great Falls Voyagers Traded LHP David Holmberg to Missoula Osprey.,64680,2010
Mitch Jones,Atlanta Braves,Pittsburgh Pirates,462536,Atlanta Braves traded RF Mitch Jones to Pittsburgh Pirates.,64701,2010
Omar Poveda,Texas Rangers,Florida Marlins,452326,Florida Marlins Traded 1B Jorge Cantu to Texas Rangers; Texas Rangers Traded RHP Omar Poveda to Florida Marlins and Frisco RoughRiders Traded RHP Evan Reed to Jacksonville Suns.,64635,2010
Edwin Jackson,Arizona Diamondbacks,Chicago White Sox,429719,Arizona Diamondbacks Traded RHP Edwin Jackson to Chicago White Sox; Chicago White Sox Traded RHP Daniel Hudson to Arizona Diamondbacks and Great Falls Voyagers Traded LHP David Holmberg to Missoula Osprey.,64680,2010
Wilson Ramos,Minnesota Twins,Washington Nationals,467092,Washington Nationals Traded RHP Matt Capps to Minnesota Twins; Minnesota Twins Traded C Wilson Ramos to Washington Nationals and Fort Myers Miracle Traded LHP Joe Testa to Potomac Nationals.,64642,2010
Matt Capps,Washington Nationals,Minnesota Twins,448165,Washington Nationals Traded RHP Matt Capps to Minnesota Twins; Minnesota Twins Traded C Wilson Ramos to Washington Nationals and Fort Myers Miracle Traded LHP Joe Testa to Potomac Nationals.,64642,2010
Jorge Cantu,Florida Marlins,Texas Rangers,408305,Florida Marlins Traded 1B Jorge Cantu to Texas Rangers; Texas Rangers Traded RHP Omar Poveda to Florida Marlins and Frisco RoughRiders Traded RHP Evan Reed to Jacksonville Suns.,64635,2010
Austin Kearns,Cleveland Indians,New York Yankees,400290,Cleveland Indians traded LF Austin Kearns to New York Yankees for Player To Be Named Later.,64819,2010
Chad Qualls,Arizona Diamondbacks,Tampa Bay Rays,430589,Arizona Diamondbacks traded RHP Chad Qualls to Tampa Bay Rays.,64862,2010
Ted Lilly,Chicago Cubs,Los Angeles Dodgers,150404,Chicago Cubs Traded LHP Ted Lilly and 2B Ryan Theriot to Los Angeles Dodgers; Los Angeles Dodgers Traded Blake DeWitt to Chicago Cubs; Chattanooga Lookouts Traded RHP Kyle Smit to Tennessee Smokies and Great Lakes Loons Traded RHP Brett Wallach to Peoria Chiefs.,64904,2010
Blake DeWitt,Los Angeles Dodgers,Chicago Cubs,455088,Chicago Cubs Traded LHP Ted Lilly and 2B Ryan Theriot to Los Angeles Dodgers; Los Angeles Dodgers Traded Blake DeWitt to Chicago Cubs; Chattanooga Lookouts Traded RHP Kyle Smit to Tennessee Smokies and Great Lakes Loons Traded RHP Brett Wallach to Peoria Chiefs.,64904,2010
Ryan Theriot,Chicago Cubs,Los Angeles Dodgers,444135,Chicago Cubs Traded LHP Ted Lilly and 2B Ryan Theriot to Los Angeles Dodgers; Los Angeles Dodgers Traded Blake DeWitt to Chicago Cubs; Chattanooga Lookouts Traded RHP Kyle Smit to Tennessee Smokies and Great Lakes Loons Traded RHP Brett Wallach to Peoria Chiefs.,64904,2010
Wilkin Ramirez,Detroit Tigers,Atlanta Braves,457133,Detroit Tigers traded LF Wilkin Ramirez to Atlanta Braves.,64942,2010
Kerry Wood,Cleveland Indians,New York Yankees,134268,Cleveland Indians traded RHP Kerry Wood to New York Yankees.,64946,2010
Rick Ankiel,Kansas City Royals,Atlanta Braves,150449,Kansas City Royals Traded CF Rick Ankiel and RHP Kyle Farnsworth to Atlanta Braves; Mississippi Braves Traded LHP Tim Collins to Omaha Royals and Atlanta Braves Traded CF Gregor Blanco and RHP Jesse Chavez to Kansas City Royals.,64952,2010
Kyle Farnsworth,Kansas City Royals,Atlanta Braves,150035,Kansas City Royals Traded CF Rick Ankiel and RHP Kyle Farnsworth to Atlanta Braves; Mississippi Braves Traded LHP Tim Collins to Omaha Royals and Atlanta Braves Traded CF Gregor Blanco and RHP Jesse Chavez to Kansas City Royals.,64952,2010
Gregor Blanco,Atlanta Braves,Kansas City Royals,453923,Kansas City Royals Traded CF Rick Ankiel and RHP Kyle Farnsworth to Atlanta Braves; Mississippi Braves Traded LHP Tim Collins to Omaha Royals and Atlanta Braves Traded CF Gregor Blanco and RHP Jesse Chavez to Kansas City Royals.,64952,2010
Jesse Chavez,Atlanta Braves,Kansas City Royals,445926,Kansas City Royals Traded CF Rick Ankiel and RHP Kyle Farnsworth to Atlanta Braves; Mississippi Braves Traded LHP Tim Collins to Omaha Royals and Atlanta Braves Traded CF Gregor Blanco and RHP Jesse Chavez to Kansas City Royals.,64952,2010
Octavio Dotel,Pittsburgh Pirates,Los Angeles Dodgers,136734,Pittsburgh Pirates Traded RHP Octavio Dotel to Los Angeles Dodgers; Los Angeles Dodgers Traded RHP James McDonald to Pittsburgh Pirates and Chattanooga Lookouts Traded LF Andrew Lambo to Altoona Curve.,64953,2010
James McDonald,Los Angeles Dodgers,Pittsburgh Pirates,457428,Pittsburgh Pirates Traded RHP Octavio Dotel to Los Angeles Dodgers; Los Angeles Dodgers Traded RHP James McDonald to Pittsburgh Pirates and Chattanooga Lookouts Traded LF Andrew Lambo to Altoona Curve.,64953,2010
Javier Lopez,Pittsburgh Pirates,San Francisco Giants,425657,Pittsburgh Pirates traded LHP Javier Lopez to San Francisco Giants for RHP Joe Martinez and LF John Bowker.,64954,2010
Joe Martinez,San Francisco Giants,Pittsburgh Pirates,458155,Pittsburgh Pirates traded LHP Javier Lopez to San Francisco Giants for RHP Joe Martinez and LF John Bowker.,64954,2010
John Bowker,San Francisco Giants,Pittsburgh Pirates,435624,Pittsburgh Pirates traded LHP Javier Lopez to San Francisco Giants for RHP Joe Martinez and LF John Bowker.,64954,2010
Jarrod Saltalamacchia,Texas Rangers,Boston Red Sox,457454,Texas Rangers Traded C Jarrod Saltalamacchia to Boston Red Sox; Lowell Spinners Traded RHP Roman Mendez to Spokane Indians and Greenville Drive Traded 1B Chris McGuiness to Bakersfield Blaze.,64957,2010
Cristian Guzman,Washington Nationals,Texas Rangers,150217,Washington Nationals Traded 2B Cristian Guzman to Texas Rangers and Frisco RoughRiders Traded RHP Ryan Tatusko and RHP Tanner Roark to Harrisburg Senators.,64960,2010
Will Ohman,Baltimore Orioles,Florida Marlins,349193,Baltimore Orioles traded LHP Will Ohman to Florida Marlins for RHP Rick van den Hurk.,64968,2010
Rick van den Hurk,Florida Marlins,Baltimore Orioles,462995,Baltimore Orioles traded LHP Will Ohman to Florida Marlins for RHP Rick van den Hurk.,64968,2010
Ramon Ramirez,Boston Red Sox,San Francisco Giants,430673,Boston Red Sox Traded RHP Ramon Ramirez to San Francisco Giants and Richmond Flying Squirrels Traded RHP Daniel Turpen to Portland Sea Dogs.,64993,2010
Ryan Church,Pittsburgh Pirates,Arizona Diamondbacks,425508,"Pittsburgh Pirates traded Bobby Crosby, RHP D.J. Carrasco and RF Ryan Church to Arizona Diamondbacks for cash, C Chris Snyder and SS Pedro Ciriaco.",64872,2010
Bobby Crosby,Pittsburgh Pirates,Arizona Diamondbacks,425853,"Pittsburgh Pirates traded Bobby Crosby, RHP D.J. Carrasco and RF Ryan Church to Arizona Diamondbacks for cash, C Chris Snyder and SS Pedro Ciriaco.",64872,2010
D.J. Carrasco,Pittsburgh Pirates,Arizona Diamondbacks,425647,"Pittsburgh Pirates traded Bobby Crosby, RHP D.J. Carrasco and RF Ryan Church to Arizona Diamondbacks for cash, C Chris Snyder and SS Pedro Ciriaco.",64872,2010
Chris Snyder,Arizona Diamondbacks,Pittsburgh Pirates,430965,"Pittsburgh Pirates traded Bobby Crosby, RHP D.J. Carrasco and RF Ryan Church to Arizona Diamondbacks for cash, C Chris Snyder and SS Pedro Ciriaco.",64872,2010
Pedro Ciriaco,Arizona Diamondbacks,Pittsburgh Pirates,465674,"Pittsburgh Pirates traded Bobby Crosby, RHP D.J. Carrasco and RF Ryan Church to Arizona Diamondbacks for cash, C Chris Snyder and SS Pedro Ciriaco.",64872,2010
Lance Berkman,Houston Astros,New York Yankees,204020,Houston Astros traded cash and 1B Lance Berkman to New York Yankees for Jimmy Paredes and RHP Mark Melancon.,64874,2010
Mark Melancon,New York Yankees,Houston Astros,453343,Houston Astros traded cash and 1B Lance Berkman to New York Yankees for Jimmy Paredes and RHP Mark Melancon.,64874,2010
Jimmy Paredes,New York Yankees,Houston Astros,517370,Houston Astros traded cash and 1B Lance Berkman to New York Yankees for Jimmy Paredes and RHP Mark Melancon.,64874,2010
Jake Westbrook,Cleveland Indians,St. Louis Cardinals,150414,San Diego Padres Traded Corey Kluber to Cleveland Indians; Cleveland Indians Traded cash and Jake Westbrook to St. Louis Cardinals; San Diego Padres Traded Nick Greenwood to St. Louis Cardinals and St. Louis Cardinals Traded Ryan Ludwick to San Diego Padres.,64876,2010
Ryan Ludwick,St. Louis Cardinals,San Diego Padres,407886,San Diego Padres Traded Corey Kluber to Cleveland Indians; Cleveland Indians Traded cash and Jake Westbrook to St. Louis Cardinals; San Diego Padres Traded Nick Greenwood to St. Louis Cardinals and St. Louis Cardinals Traded Ryan Ludwick to San Diego Padres.,64876,2010
Corey Kluber,San Diego Padres,Cleveland Indians,446372,San Diego Padres Traded Corey Kluber to Cleveland Indians; Cleveland Indians Traded cash and Jake Westbrook to St. Louis Cardinals; San Diego Padres Traded Nick Greenwood to St. Louis Cardinals and St. Louis Cardinals Traded Ryan Ludwick to San Diego Padres.,64876,2010
Nick Greenwood,San Diego Padres,St. Louis Cardinals,572889,San Diego Padres Traded Corey Kluber to Cleveland Indians; Cleveland Indians Traded cash and Jake Westbrook to St. Louis Cardinals; San Diego Padres Traded Nick Greenwood to St. Louis Cardinals and St. Louis Cardinals Traded Ryan Ludwick to San Diego Padres.,64876,2010
Jeff Howell,Kansas City Royals,Minnesota Twins,459920,Kansas City Royals traded C Jeff Howell to Minnesota Twins.,65389,2010
Mike Sweeney,Seattle Mariners,Philadelphia Phillies,123041,Seattle Mariners traded 1B Mike Sweeney to Philadelphia Phillies.,65565,2010
Mike Folli,St. Louis Cardinals,Tampa Bay Rays,518686,St. Louis Cardinals traded 2B Mike Folli to Tampa Bay Rays.,65603,2010
Chris Dickerson,Cincinnati Reds,Milwaukee Brewers,447736,Milwaukee Brewers traded CF Jim Edmonds to Cincinnati Reds for LF Chris Dickerson.,66198,2010
Jim Edmonds,Milwaukee Brewers,Cincinnati Reds,113744,Milwaukee Brewers traded CF Jim Edmonds to Cincinnati Reds for LF Chris Dickerson.,66198,2010
Luke Carlin,Pittsburgh Pirates,Cleveland Indians,450192,Pittsburgh Pirates traded C Luke Carlin to Cleveland Indians.,66338,2010
Evan Crawford,San Francisco Giants,Chicago Cubs,572789,Chicago Cubs traded 2B Mike Fontenot to San Francisco Giants for Evan Crawford.,66474,2010
Mike Fontenot,Chicago Cubs,San Francisco Giants,430917,Chicago Cubs traded 2B Mike Fontenot to San Francisco Giants for Evan Crawford.,66474,2010
Jose Guillen,Kansas City Royals,San Francisco Giants,115229,Kansas City Royals traded LF Jose Guillen to San Francisco Giants.,66589,2010
Ty'Relle Harris,Atlanta Braves,Chicago Cubs,572906,"Chicago Cubs traded 1B Derrek Lee to Atlanta Braves for LHP Jeffrey Lorick, RHP Robinson Lopez and RHP Ty'Relle Harris.",67482,2010
Robinson Lopez,Atlanta Braves,Chicago Cubs,573670,"Chicago Cubs traded 1B Derrek Lee to Atlanta Braves for LHP Jeffrey Lorick, RHP Robinson Lopez and RHP Ty'Relle Harris.",67482,2010
Derrek Lee,Chicago Cubs,Atlanta Braves,117601,"Chicago Cubs traded 1B Derrek Lee to Atlanta Braves for LHP Jeffrey Lorick, RHP Robinson Lopez and RHP Ty'Relle Harris.",67482,2010
Jeff Lorick,Atlanta Braves,Chicago Cubs,571900,"Chicago Cubs traded 1B Derrek Lee to Atlanta Braves for LHP Jeffrey Lorick, RHP Robinson Lopez and RHP Ty'Relle Harris.",67482,2010
Pedro Feliz,Houston Astros,St. Louis Cardinals,150268,Houston Astros Traded 3B Pedro Feliz to St. Louis Cardinals and Palm Beach Cardinals Traded David Carpenter to Lancaster JetHawks.,67569,2010
Brian Fuentes,Los Angeles Angels,Minnesota Twins,150118,Los Angeles Angels traded LHP Brian Fuentes to Minnesota Twins.,68437,2010
Jeff Francoeur,New York Mets,Texas Rangers,425796,New York Mets traded RF Jeff Francoeur to Texas Rangers for Joaquin Arias.,69089,2010
Joaquin Arias,Texas Rangers,New York Mets,435078,New York Mets traded RF Jeff Francoeur to Texas Rangers for Joaquin Arias.,69089,2010
