name,from_team,team,player_id,note,transaction_id,year
Yunel Escobar,Oakland Athletics,Washington Nationals,488862,Washington Nationals traded RHP Tyler Clippard to Oakland Athletics for 3B Yunel Escobar.,214337,2015
Tyler Clippard,Washington Nationals,Oakland Athletics,461325,Washington Nationals traded RHP Tyler Clippard to Oakland Athletics for 3B Yunel Escobar.,214337,2015
Mike Foltynewicz,Houston Astros,Atlanta Braves,592314,"Atlanta Braves traded DH Evan Gattis and RHP James Hoyt to Houston Astros for RHP Mike Foltynewicz, 3B Rio Ruiz and RHP Andrew Thurman.",214338,2015
James Hoyt,Atlanta Braves,Houston Astros,624586,"Atlanta Braves traded DH Evan Gattis and RHP James Hoyt to Houston Astros for RHP Mike Foltynewicz, 3B Rio Ruiz and RHP Andrew Thurman.",214338,2015
Evan Gattis,Atlanta Braves,Houston Astros,594828,"Atlanta Braves traded DH Evan Gattis and RHP James Hoyt to Houston Astros for RHP Mike Foltynewicz, 3B Rio Ruiz and RHP Andrew Thurman.",214338,2015
Rio Ruiz,Houston Astros,Atlanta Braves,547004,"Atlanta Braves traded DH Evan Gattis and RHP James Hoyt to Houston Astros for RHP Mike Foltynewicz, 3B Rio Ruiz and RHP Andrew Thurman.",214338,2015
Dan Butler,Boston Red Sox,Washington Nationals,576788,Washington Nationals traded LHP Danny Rosenbaum to Boston Red Sox for C Dan Butler.,214308,2015
Danny Rosenbaum,Washington Nationals,Boston Red Sox,572095,Washington Nationals traded LHP Danny Rosenbaum to Boston Red Sox for C Dan Butler.,214308,2015
Dexter Fowler,Houston Astros,Chicago Cubs,451594,Chicago Cubs traded RHP Dan Straily and 3B Luis Valbuena to Houston Astros for CF Dexter Fowler.,214432,2015
Luis Sardinas,Texas Rangers,Milwaukee Brewers,596143,"Milwaukee Brewers traded cash and RHP Yovani Gallardo to Texas Rangers for RHP Corey Knebel, SS Luis Sardinas and RHP Marcos Diplan.",214433,2015
Marcos Diplan,Texas Rangers,Milwaukee Brewers,650959,"Milwaukee Brewers traded cash and RHP Yovani Gallardo to Texas Rangers for RHP Corey Knebel, SS Luis Sardinas and RHP Marcos Diplan.",214433,2015
Yovani Gallardo,Milwaukee Brewers,Texas Rangers,451596,"Milwaukee Brewers traded cash and RHP Yovani Gallardo to Texas Rangers for RHP Corey Knebel, SS Luis Sardinas and RHP Marcos Diplan.",214433,2015
Luis Valbuena,Chicago Cubs,Houston Astros,472528,Chicago Cubs traded RHP Dan Straily and 3B Luis Valbuena to Houston Astros for CF Dexter Fowler.,214432,2015
Dan Straily,Chicago Cubs,Houston Astros,573185,Chicago Cubs traded RHP Dan Straily and 3B Luis Valbuena to Houston Astros for CF Dexter Fowler.,214432,2015
Corey Knebel,Texas Rangers,Milwaukee Brewers,608349,"Milwaukee Brewers traded cash and RHP Yovani Gallardo to Texas Rangers for RHP Corey Knebel, SS Luis Sardinas and RHP Marcos Diplan.",214433,2015
Gonzalez Germen,New York Yankees,Texas Rangers,542674,New York Yankees traded RHP Gonzalez Germen to Texas Rangers for cash.,214455,2015
Carlos Corporan,Houston Astros,Texas Rangers,449786,Houston Astros traded C Carlos Corporan to Texas Rangers for RHP Akeem Bostick.,214469,2015
Akeem Bostick,Texas Rangers,Houston Astros,641384,Houston Astros traded C Carlos Corporan to Texas Rangers for RHP Akeem Bostick.,214469,2015
Hiram Martinez,Texas Rangers,Tigres de Quintana Roo,596848,Texas Rangers traded 3B Hiram Martinez to Tigres de Quintana Roo for cash.,215020,2015
Daniel Rodriguez,Atlanta Braves,Baltimore Orioles,496073,Atlanta Braves traded LHP Hector Daniel Rodriguez to Baltimore Orioles for cash.,214627,2015
Mike Marjama,Chicago White Sox,Tampa Bay Rays,605357,Chicago White Sox traded C Mike Marjama to Tampa Bay Rays for Player To Be Named Later.,214869,2015
Stephen Tarpley,Baltimore Orioles,Pittsburgh Pirates,605501,Pittsburgh Pirates traded LF Travis Snider to Baltimore Orioles for LHP Stephen Tarpley and Player To Be Named Later.,214778,2015
Travis Snider,Pittsburgh Pirates,Baltimore Orioles,501983,Pittsburgh Pirates traded LF Travis Snider to Baltimore Orioles for LHP Stephen Tarpley and Player To Be Named Later.,214778,2015
Robbie Ross Jr.,Texas Rangers,Boston Red Sox,543726,Boston Red Sox traded RHP Anthony Ranaudo to Texas Rangers for LHP Robbie Ross Jr..,214769,2015
Anthony Ranaudo,Boston Red Sox,Texas Rangers,519168,Boston Red Sox traded RHP Anthony Ranaudo to Texas Rangers for LHP Robbie Ross Jr..,214769,2015
Jose Briceno,Colorado Rockies,Atlanta Braves,593993,Atlanta Braves traded RHP David Hale and RHP Gus Schlosser to Colorado Rockies for C Jose Briceno and C Chris O'Dowd.,214946,2015
Gus Schlosser,Atlanta Braves,Colorado Rockies,534576,Atlanta Braves traded RHP David Hale and RHP Gus Schlosser to Colorado Rockies for C Jose Briceno and C Chris O'Dowd.,214946,2015
David Hale,Atlanta Braves,Colorado Rockies,571735,Atlanta Braves traded RHP David Hale and RHP Gus Schlosser to Colorado Rockies for C Jose Briceno and C Chris O'Dowd.,214946,2015
Chris O'Dowd,Colorado Rockies,Atlanta Braves,573069,Atlanta Braves traded RHP David Hale and RHP Gus Schlosser to Colorado Rockies for C Jose Briceno and C Chris O'Dowd.,214946,2015
Mike Ohlman,Baltimore Orioles,St. Louis Cardinals,572000,Baltimore Orioles traded C Mike Ohlman to St. Louis Cardinals for cash.,215096,2015
Steve Lombardozzi,Baltimore Orioles,Pittsburgh Pirates,543459,Baltimore Orioles traded Steve Lombardozzi to Pittsburgh Pirates for cash.,215097,2015
Tyler Ybarra,Toronto Blue Jays,Colorado Rockies,543950,Colorado Rockies traded LHP Jayson Aquino to Toronto Blue Jays for LHP Tyler Ybarra.,215131,2015
Jayson Aquino,Colorado Rockies,Toronto Blue Jays,593969,Colorado Rockies traded LHP Jayson Aquino to Toronto Blue Jays for LHP Tyler Ybarra.,215131,2015
Yency Almonte,Los Angeles Angels,Chicago White Sox,622075,Los Angeles Angels traded RHP Yency Almonte to Chicago White Sox.,215122,2015
Arquimedes Caminero,Miami Marlins,Pittsburgh Pirates,491708,Miami Marlins traded RHP Arquimedes Caminero to Pittsburgh Pirates for cash.,215120,2015
Bryton Trepagnier,Pittsburgh Pirates,Atlanta Braves,595443,Atlanta Braves traded 3B Edward Salcedo to Pittsburgh Pirates for RHP Bryton Trepagnier.,215182,2015
Edward Salcedo,Atlanta Braves,Pittsburgh Pirates,581685,Atlanta Braves traded 3B Edward Salcedo to Pittsburgh Pirates for RHP Bryton Trepagnier.,215182,2015
Steven Brault,Baltimore Orioles,Pittsburgh Pirates,643230,Baltimore Orioles traded LHP Steven Brault to Pittsburgh Pirates. The PTBN in the January 27 trade,216415,2015
Jackson Williams,Los Angeles Angels,San Francisco Giants,519425,Los Angeles Angels traded C Jackson Williams to San Francisco Giants for cash.,217417,2015
Mike Blanke,Chicago White Sox,Arizona Diamondbacks,571499,Chicago White Sox traded C Michael Blanke to Arizona Diamondbacks for cash.,217813,2015
Sean Furney,Arizona Diamondbacks,Atlanta Braves,641592,Arizona Diamondbacks traded RHP Sean Furney to Atlanta Braves for cash.,218457,2015
Neftali Soto,Cincinnati Reds,Chicago White Sox,519304,Cincinnati Reds traded 1B Neftali Soto to Chicago White Sox for cash.,217860,2015
Mike McDade,Texas Rangers,Baltimore Orioles,519005,Texas Rangers traded 1B Mike McDade to Baltimore Orioles for Future Considerations.,218070,2015
Dan Johnson,Houston Astros,Cincinnati Reds,430681,Houston Astros traded 1B Dan Johnson to Cincinnati Reds for Player To Be Named Later.,218096,2015
Devin Lohman,Cincinnati Reds,Philadelphia Phillies,518948,Cincinnati Reds traded SS Devin Lohman to Philadelphia Phillies for Player To Be Named Later.,218098,2015
Sam Freeman,St. Louis Cardinals,Texas Rangers,518693,St. Louis Cardinals traded LHP Sam Freeman to Texas Rangers for Player To Be Named Later.,218330,2015
Cory Mazzoni,New York Mets,San Diego Padres,543508,San Diego Padres traded LHP Alex Torres to New York Mets for RHP Cory Mazzoni and Player To Be Named Later.,218483,2015
Sandy Leon,Washington Nationals,Boston Red Sox,506702,Washington Nationals traded C Sandy Leon to Boston Red Sox for cash.,218461,2015
Matt den Dekker,New York Mets,Washington Nationals,544925,New York Mets traded CF Matt den Dekker to Washington Nationals for LHP Jerry Blevins.,218503,2015
Jerry Blevins,Washington Nationals,New York Mets,460283,New York Mets traded CF Matt den Dekker to Washington Nationals for LHP Jerry Blevins.,218503,2015
Alex Torres,San Diego Padres,New York Mets,456776,San Diego Padres traded LHP Alex Torres to New York Mets for RHP Cory Mazzoni and Player To Be Named Later.,218483,2015
Elliot Johnson,Texas Rangers,Los Angeles Dodgers,471107,Texas Rangers traded 2B Elliot Johnson to Los Angeles Dodgers for cash.,218703,2015
Mike Montgomery,Tampa Bay Rays,Seattle Mariners,543557,Seattle Mariners traded RHP Erasmo Ramirez to Tampa Bay Rays for LHP Mike Montgomery.,218698,2015
Audry Perez,Colorado Rockies,Baltimore Orioles,542233,Colorado Rockies traded C Audry Perez to Baltimore Orioles for cash.,218649,2015
Erasmo Ramirez,Seattle Mariners,Tampa Bay Rays,541640,Seattle Mariners traded RHP Erasmo Ramirez to Tampa Bay Rays for LHP Mike Montgomery.,218698,2015
Gregorio Petit,Houston Astros,New York Yankees,463610,Houston Astros traded SS Gregorio Petit to New York Yankees for cash.,218978,2015
Tony Zych,Chicago Cubs,Seattle Mariners,543964,Chicago Cubs traded RHP Tony Zych to Seattle Mariners for Player To Be Named Later.,221170,2015
Hunter Morris,Milwaukee Brewers,Pittsburgh Pirates,519051,Milwaukee Brewers traded 1B Hunter Morris to Pittsburgh Pirates for Player To Be Named Later.,218986,2015
Trevor Cahill,Arizona Diamondbacks,Atlanta Braves,502239,Arizona Diamondbacks traded cash and RHP Trevor Cahill to Atlanta Braves for LF Josh Elander.,219269,2015
Josh Elander,Atlanta Braves,Arizona Diamondbacks,571645,Arizona Diamondbacks traded cash and RHP Trevor Cahill to Atlanta Braves for LF Josh Elander.,219269,2015
Michael Bowden,Cincinnati Reds,Baltimore Orioles,476601,Cincinnati Reds traded RHP Michael Bowden to Baltimore Orioles for cash.,219823,2015
Andrew Triggs,Kansas City Royals,Baltimore Orioles,592811,Kansas City Royals traded RHP Andrew Triggs to Baltimore Orioles for cash.,221695,2015
Jordan Paroubeck,San Diego Padres,Atlanta Braves,641952,"Atlanta Braves traded RHP Craig Kimbrel and Melvin Upton Jr. to San Diego Padres for CF Cameron Maybin, LF Carlos Quentin, LF Jordan Paroubeck and RHP Matt Wisler.",220105,2015
Carlos Quentin,San Diego Padres,Atlanta Braves,435041,"Atlanta Braves traded RHP Craig Kimbrel and Melvin Upton Jr. to San Diego Padres for CF Cameron Maybin, LF Carlos Quentin, LF Jordan Paroubeck and RHP Matt Wisler.",220105,2015
Matt Wisler,San Diego Padres,Atlanta Braves,605538,"Atlanta Braves traded RHP Craig Kimbrel and Melvin Upton Jr. to San Diego Padres for CF Cameron Maybin, LF Carlos Quentin, LF Jordan Paroubeck and RHP Matt Wisler.",220105,2015
Cameron Maybin,San Diego Padres,Atlanta Braves,457727,"Atlanta Braves traded RHP Craig Kimbrel and Melvin Upton Jr. to San Diego Padres for CF Cameron Maybin, LF Carlos Quentin, LF Jordan Paroubeck and RHP Matt Wisler.",220105,2015
Craig Kimbrel,Atlanta Braves,San Diego Padres,518886,"Atlanta Braves traded RHP Craig Kimbrel and Melvin Upton Jr. to San Diego Padres for CF Cameron Maybin, LF Carlos Quentin, LF Jordan Paroubeck and RHP Matt Wisler.",220105,2015
Melvin Upton Jr.,Atlanta Braves,San Diego Padres,425834,"Atlanta Braves traded RHP Craig Kimbrel and Melvin Upton Jr. to San Diego Padres for CF Cameron Maybin, LF Carlos Quentin, LF Jordan Paroubeck and RHP Matt Wisler.",220105,2015
Victor Reyes,Atlanta Braves,Arizona Diamondbacks,622682,Atlanta Braves traded RF Victor Reyes to Arizona Diamondbacks for .,220571,2015
Ben Rowen,Los Angeles Dodgers,Baltimore Orioles,594985,Baltimore Orioles traded C Brian Ward and RHP Ryan Webb to Los Angeles Dodgers for RHP Ben Rowen and C Chris O'Brien.,221808,2015
Brian Ward,Baltimore Orioles,Los Angeles Dodgers,503424,Baltimore Orioles traded C Brian Ward and RHP Ryan Webb to Los Angeles Dodgers for RHP Ben Rowen and C Chris O'Brien.,221808,2015
Ryan Webb,Baltimore Orioles,Los Angeles Dodgers,444436,Baltimore Orioles traded C Brian Ward and RHP Ryan Webb to Los Angeles Dodgers for RHP Ben Rowen and C Chris O'Brien.,221808,2015
Chris O'Brien,Los Angeles Dodgers,Baltimore Orioles,605402,Baltimore Orioles traded C Brian Ward and RHP Ryan Webb to Los Angeles Dodgers for RHP Ben Rowen and C Chris O'Brien.,221808,2015
Xavier Cedeno,Washington Nationals,Los Angeles Dodgers,458584,Washington Nationals traded LHP Xavier Cedeno to Los Angeles Dodgers for cash.,222899,2015
Xavier Cedeno,Los Angeles Dodgers,Tampa Bay Rays,458584,Los Angeles Dodgers traded LHP Xavier Cedeno to Tampa Bay Rays for cash.,223430,2015
Josh Hamilton,Los Angeles Angels,Texas Rangers,285078,Los Angeles Angels traded LF Josh Hamilton and cash to Texas Rangers for Player To Be Named Later.,223435,2015
Andy Wilkins,Toronto Blue Jays,Los Angeles Dodgers,519421,Toronto Blue Jays traded 1B Andy Wilkins to Los Angeles Dodgers for cash.,224089,2015
Matt West,Toronto Blue Jays,Los Angeles Dodgers,519411,Toronto Blue Jays traded RHP Matt West to Los Angeles Dodgers for cash.,224145,2015
Ryan Jackson,Kansas City Royals,Los Angeles Angels,474249,Los Angeles Angels traded C Drew Butera to Kansas City Royals for SS Ryan Jackson.,224484,2015
Drew Butera,Los Angeles Angels,Kansas City Royals,460077,Los Angeles Angels traded C Drew Butera to Kansas City Royals for SS Ryan Jackson.,224484,2015
Chad Smith,Oakland Athletics,Los Angeles Angels,605477,Oakland Athletics traded RHP Chad Smith to Los Angeles Angels for cash.,224737,2015
Edward Mujica,Boston Red Sox,Oakland Athletics,465629,Boston Red Sox traded RHP Edward Mujica and cash to Oakland Athletics for Player To Be Named Later.,224859,2015
Jayson Aquino,Toronto Blue Jays,Pittsburgh Pirates,593969,Toronto Blue Jays traded LHP Jayson Aquino to Pittsburgh Pirates for cash.,224912,2015
Blake Forsythe,Oakland Athletics,Philadelphia Phillies,574836,Oakland Athletics traded C Blake Forsythe to Philadelphia Phillies for cash.,225298,2015
Ronald Torreyes,Houston Astros,Toronto Blue Jays,591720,Houston Astros traded SS Ronald Torreyes to Toronto Blue Jays for cash.,225460,2015
Welington Castillo,Chicago Cubs,Seattle Mariners,456078,Chicago Cubs traded C Welington Castillo to Seattle Mariners for RHP Yoervis Medina.,225948,2015
Chris Lee,Houston Astros,Baltimore Orioles,595296,Houston Astros traded LHP Chris Lee to Baltimore Orioles for Other Considerations.,226016,2015
Yoervis Medina,Seattle Mariners,Chicago Cubs,500721,Chicago Cubs traded C Welington Castillo to Seattle Mariners for RHP Yoervis Medina.,225948,2015
John Cornely,Atlanta Braves,Boston Red Sox,607405,Atlanta Braves traded RHP John Cornely to Boston Red Sox for cash.,226084,2015
Blake Smith,Los Angeles Dodgers,Chicago White Sox,544930,Chicago White Sox traded LHP Eric Surkamp to Los Angeles Dodgers for RHP Blake Smith.,226416,2015
Eric Surkamp,Chicago White Sox,Los Angeles Dodgers,474668,Chicago White Sox traded LHP Eric Surkamp to Los Angeles Dodgers for RHP Blake Smith.,226416,2015
Carlos Peguero,Texas Rangers,Boston Red Sox,451713,Texas Rangers traded LF Carlos Peguero to Boston Red Sox for cash.,226964,2015
Kirk Nieuwenhuis,New York Mets,Los Angeles Angels,543590,New York Mets traded CF Kirk Nieuwenhuis to Los Angeles Angels for cash.,226902,2015
Ian Thomas,Atlanta Braves,Los Angeles Dodgers,621962,"Los Angeles Dodgers traded 3B Juan Uribe and RHP Chris Withrow to Atlanta Braves for 3B Alberto Callaspo, LHP Eric Stults, LHP Ian Thomas and RHP Juan Jaime.",226944,2015
Chris Withrow,Los Angeles Dodgers,Atlanta Braves,519437,"Los Angeles Dodgers traded 3B Juan Uribe and RHP Chris Withrow to Atlanta Braves for 3B Alberto Callaspo, LHP Eric Stults, LHP Ian Thomas and RHP Juan Jaime.",226944,2015
Alberto Callaspo,Atlanta Braves,Los Angeles Dodgers,430948,"Los Angeles Dodgers traded 3B Juan Uribe and RHP Chris Withrow to Atlanta Braves for 3B Alberto Callaspo, LHP Eric Stults, LHP Ian Thomas and RHP Juan Jaime.",226944,2015
Juan Jaime,Atlanta Braves,Los Angeles Dodgers,462089,"Los Angeles Dodgers traded 3B Juan Uribe and RHP Chris Withrow to Atlanta Braves for 3B Alberto Callaspo, LHP Eric Stults, LHP Ian Thomas and RHP Juan Jaime.",226944,2015
Juan Uribe,Los Angeles Dodgers,Atlanta Braves,346874,"Los Angeles Dodgers traded 3B Juan Uribe and RHP Chris Withrow to Atlanta Braves for 3B Alberto Callaspo, LHP Eric Stults, LHP Ian Thomas and RHP Juan Jaime.",226944,2015
Eric Stults,Atlanta Braves,Los Angeles Dodgers,445590,"Los Angeles Dodgers traded 3B Juan Uribe and RHP Chris Withrow to Atlanta Braves for 3B Alberto Callaspo, LHP Eric Stults, LHP Ian Thomas and RHP Juan Jaime.",226944,2015
Alexander Simon,Tampa Bay Rays,Chicago White Sox,606121,Tampa Bay Rays traded 1B Alexander Simon to Chicago White Sox for cash.,228979,2015
P.J. Walters,Los Angeles Dodgers,Washington Nationals,502208,Los Angeles Dodgers traded RHP P.J. Walters to Washington Nationals for cash.,228316,2015
Vidal Nuno,Arizona Diamondbacks,Seattle Mariners,573064,"Arizona Diamondbacks traded RF Mark Trumbo and LHP Vidal Nuno to Seattle Mariners for C Welington Castillo, RHP Dominic Leone, RF Gabriel Guerrero and SS Jack Reinheimer.",228679,2015
Gabriel Guerrero,Seattle Mariners,Arizona Diamondbacks,602115,"Arizona Diamondbacks traded RF Mark Trumbo and LHP Vidal Nuno to Seattle Mariners for C Welington Castillo, RHP Dominic Leone, RF Gabriel Guerrero and SS Jack Reinheimer.",228679,2015
Joe Gunkel,Boston Red Sox,Baltimore Orioles,641646,Baltimore Orioles traded LF Alejandro De Aza and cash to Boston Red Sox for RHP Joe Gunkel.,228657,2015
Welington Castillo,Seattle Mariners,Arizona Diamondbacks,456078,"Arizona Diamondbacks traded RF Mark Trumbo and LHP Vidal Nuno to Seattle Mariners for C Welington Castillo, RHP Dominic Leone, RF Gabriel Guerrero and SS Jack Reinheimer.",228679,2015
Dominic Leone,Seattle Mariners,Arizona Diamondbacks,608678,"Arizona Diamondbacks traded RF Mark Trumbo and LHP Vidal Nuno to Seattle Mariners for C Welington Castillo, RHP Dominic Leone, RF Gabriel Guerrero and SS Jack Reinheimer.",228679,2015
Jack Reinheimer,Seattle Mariners,Arizona Diamondbacks,595373,"Arizona Diamondbacks traded RF Mark Trumbo and LHP Vidal Nuno to Seattle Mariners for C Welington Castillo, RHP Dominic Leone, RF Gabriel Guerrero and SS Jack Reinheimer.",228679,2015
Mark Trumbo,Arizona Diamondbacks,Seattle Mariners,444432,"Arizona Diamondbacks traded RF Mark Trumbo and LHP Vidal Nuno to Seattle Mariners for C Welington Castillo, RHP Dominic Leone, RF Gabriel Guerrero and SS Jack Reinheimer.",228679,2015
Alejandro De Aza,Baltimore Orioles,Boston Red Sox,457477,Baltimore Orioles traded LF Alejandro De Aza and cash to Boston Red Sox for RHP Joe Gunkel.,228657,2015
Martin Medina,Chicago White Sox,Toronto Blue Jays,607358,Chicago White Sox traded C Martin Medina to Toronto Blue Jays for cash.,228939,2015
Tony Renda,Washington Nationals,New York Yankees,573113,New York Yankees traded RHP David Carpenter to Washington Nationals for 2B Tony Renda.,229679,2015
David Carpenter,New York Yankees,Washington Nationals,502304,New York Yankees traded RHP David Carpenter to Washington Nationals for 2B Tony Renda.,229679,2015
Ronald Torreyes,Toronto Blue Jays,Los Angeles Dodgers,591720,Toronto Blue Jays traded SS Ronald Torreyes to Los Angeles Dodgers for cash.,229992,2015
Brad Wieck,New York Mets,San Diego Padres,623364,New York Mets traded LHP Brad Wieck to San Diego Padres.,230188,2015
Trea Turner,San Diego Padres,Washington Nationals,607208,San Diego Padres traded SS Trea Turner to Washington Nationals.,230244,2015
Robert Strader,,Baltimore Orioles,621351,Baltimore Orioles signed LHP Robert Strader.,234591,2015
Touki Toussaint,Arizona Diamondbacks,Atlanta Braves,657053,Arizona Diamondbacks traded RHP Bronson Arroyo and RHP Touki Toussaint to Atlanta Braves for 3B Phil Gosselin.,232868,2015
Bronson Arroyo,Arizona Diamondbacks,Atlanta Braves,276520,Arizona Diamondbacks traded RHP Bronson Arroyo and RHP Touki Toussaint to Atlanta Braves for 3B Phil Gosselin.,232868,2015
Phil Gosselin,Atlanta Braves,Arizona Diamondbacks,594838,Arizona Diamondbacks traded RHP Bronson Arroyo and RHP Touki Toussaint to Atlanta Braves for 3B Phil Gosselin.,232868,2015
Kyle Winkler,Tampa Bay Rays,Los Angeles Angels,543937,Los Angeles Angels traded 1B Marc Krauss to Tampa Bay Rays for RHP Kyle Winkler.,234515,2015
Marc Krauss,Los Angeles Angels,Tampa Bay Rays,571868,Los Angeles Angels traded 1B Marc Krauss to Tampa Bay Rays for RHP Kyle Winkler.,234515,2015
Garrett Fulenchek,Atlanta Braves,Tampa Bay Rays,656440,Atlanta Braves traded RHP Garrett Fulenchek to Tampa Bay Rays for Other Considerations.,236131,2015
Cody Martin,Atlanta Braves,Oakland Athletics,592533,Atlanta Braves traded RHP Cody Martin to Oakland Athletics for Other Considerations.,235869,2015
Jordan Paroubeck,Atlanta Braves,Los Angeles Dodgers,641952,Atlanta Braves traded RHP Caleb Dirks and LF Jordan Paroubeck to Los Angeles Dodgers for Other Considerations.,235969,2015
Caleb Dirks,Atlanta Braves,Los Angeles Dodgers,656375,Atlanta Braves traded RHP Caleb Dirks and LF Jordan Paroubeck to Los Angeles Dodgers for Other Considerations.,235969,2015
Clayton Richard,Pittsburgh Pirates,Chicago Cubs,453385,Pittsburgh Pirates traded LHP Clayton Richard to Chicago Cubs for cash.,236133,2015
Raffy Lopez,Chicago Cubs,Los Angeles Angels,607257,Chicago Cubs traded C Rafael Lopez to Los Angeles Angels for LHP Manuel Rondon and cash.,239173,2015
Manuel Rondon,Los Angeles Angels,Chicago Cubs,642396,Chicago Cubs traded C Rafael Lopez to Los Angeles Angels for LHP Manuel Rondon and cash.,239173,2015
Josh Taylor,Philadelphia Phillies,Arizona Diamondbacks,657031,"Philadelphia Phillies traded Future Considerations, RHP Chris Oliver and LHP Josh Taylor to Arizona Diamondbacks for Future Considerations.",236388,2015
Chris Oliver,Philadelphia Phillies,Arizona Diamondbacks,607217,"Philadelphia Phillies traded Future Considerations, RHP Chris Oliver and LHP Josh Taylor to Arizona Diamondbacks for Future Considerations.",236388,2015
Aaron Kurcz,Atlanta Braves,Oakland Athletics,594891,Atlanta Braves traded RHP Aaron Kurcz to Oakland Athletics for Future Considerations.,236540,2015
Grant Dayton,Miami Marlins,Los Angeles Dodgers,594795,Los Angeles Dodgers traded LHP Chris Reed to Miami Marlins for LHP Grant Dayton.,237862,2015
Chris Reed,Los Angeles Dodgers,Miami Marlins,607068,Los Angeles Dodgers traded LHP Chris Reed to Miami Marlins for LHP Grant Dayton.,237862,2015
Shawn Haviland,Chicago White Sox,Colorado Rockies,543286,Chicago White Sox traded RHP Shawn Haviland to Colorado Rockies for cash.,240615,2015
Aramis Ramirez,Milwaukee Brewers,Pittsburgh Pirates,133380,Milwaukee Brewers traded 3B Aramis Ramirez and cash to Pittsburgh Pirates for RHP Yhonathan Barrios.,239286,2015
Yhonathan Barrios,Pittsburgh Pirates,Milwaukee Brewers,553872,Milwaukee Brewers traded 3B Aramis Ramirez and cash to Pittsburgh Pirates for RHP Yhonathan Barrios.,239286,2015
Jacob Nottingham,Houston Astros,Oakland Athletics,641924,Oakland Athletics traded LHP Scott Kazmir to Houston Astros for RHP Daniel Mengden and C Jacob Nottingham.,239033,2015
Scott Kazmir,Oakland Athletics,Houston Astros,431148,Oakland Athletics traded LHP Scott Kazmir to Houston Astros for RHP Daniel Mengden and C Jacob Nottingham.,239033,2015
Daniel Mengden,Houston Astros,Oakland Athletics,596043,Oakland Athletics traded LHP Scott Kazmir to Houston Astros for RHP Daniel Mengden and C Jacob Nottingham.,239033,2015
John Gant,New York Mets,Atlanta Braves,607231,"New York Mets traded RHP John Gant and RHP Rob Whalen to Atlanta Braves for 3B Juan Uribe, LF Kelly Johnson and cash.",239278,2015
Rob Whalen,New York Mets,Atlanta Braves,547007,"New York Mets traded RHP John Gant and RHP Rob Whalen to Atlanta Braves for 3B Juan Uribe, LF Kelly Johnson and cash.",239278,2015
