name,from_team,team,player_id,note,transaction_id,year
Kevin Youkilis,Boston Red Sox,Chicago White Sox,425903,Boston Red Sox traded 3B Kevin Youkilis to Chicago White Sox for CF Brent Lillibridge and RHP Zach Stewart.,126626,2012
Zach Stewart,Chicago White Sox,Boston Red Sox,543819,Boston Red Sox traded 3B Kevin Youkilis to Chicago White Sox for CF Brent Lillibridge and RHP Zach Stewart.,126626,2012
Shairon Martis,Pittsburgh Pirates,Minnesota Twins,463017,Pittsburgh Pirates traded RHP Shairon Martis to Minnesota Twins.,127008,2012
Chad Qualls,Philadelphia Phillies,New York Yankees,430589,Philadelphia Phillies traded RHP Chad Qualls to New York Yankees for cash.,127728,2012
Kyle Simon,Baltimore Orioles,Philadelphia Phillies,605473,Philadelphia Phillies traded DH Jim Thome to Baltimore Orioles for C Gabriel Lino and RHP Kyle Simon.,127614,2012
Jim Thome,Philadelphia Phillies,Baltimore Orioles,123272,Philadelphia Phillies traded DH Jim Thome to Baltimore Orioles for C Gabriel Lino and RHP Kyle Simon.,127614,2012
Gabriel Lino,Baltimore Orioles,Philadelphia Phillies,593449,Philadelphia Phillies traded DH Jim Thome to Baltimore Orioles for C Gabriel Lino and RHP Kyle Simon.,127614,2012
Rob Rasmussen,Miami Marlins,Houston Astros,519169,Houston Astros traded cash and 1B Carlos Lee to Miami Marlins for Matt Dominguez and LHP Rob Rasmussen.,131360,2012
Carlos Lee,Houston Astros,Miami Marlins,150324,Houston Astros traded cash and 1B Carlos Lee to Miami Marlins for Matt Dominguez and LHP Rob Rasmussen.,131360,2012
Matt Dominguez,Miami Marlins,Houston Astros,518625,Houston Astros traded cash and 1B Carlos Lee to Miami Marlins for Matt Dominguez and LHP Rob Rasmussen.,131360,2012
Todd Redmond,Atlanta Braves,Cincinnati Reds,445170,Atlanta Braves traded RHP Todd Redmond to Cincinnati Reds for SS Paul Janish.,129356,2012
Paul Janish,Cincinnati Reds,Atlanta Braves,457926,Atlanta Braves traded RHP Todd Redmond to Cincinnati Reds for SS Paul Janish.,129356,2012
Dan Brewer,New York Yankees,Atlanta Braves,542968,New York Yankees traded RF Dan Brewer to Atlanta Braves.,129951,2012
Justin Germano,Boston Red Sox,Chicago Cubs,430683,Boston Red Sox traded RHP Justin Germano to Chicago Cubs.,130001,2012
Francisco Cordero,Toronto Blue Jays,Houston Astros,150188,"Houston Astros Traded RHP Brandon Lyon, LHP J.A. Happ and RHP David Carpenter to Toronto Blue Jays; Toronto Blue Jays Traded RHP Francisco Cordero and LF Ben Francisco to Houston Astros; Bluefield Blue Jays Traded RHP Joe Musgrove to Greeneville Astros; Dunedin Blue Jays Traded RHP Asher Wojciechowski to Corpus Christi Hooks; Lansing Lugnuts Traded LHP David Rollins to Lexington Legends and Lansing Lugnuts Traded C Carlos Perez to Lancaster JetHawks.",130038,2012
Ben Francisco,Toronto Blue Jays,Houston Astros,450204,"Houston Astros Traded RHP Brandon Lyon, LHP J.A. Happ and RHP David Carpenter to Toronto Blue Jays; Toronto Blue Jays Traded RHP Francisco Cordero and LF Ben Francisco to Houston Astros; Bluefield Blue Jays Traded RHP Joe Musgrove to Greeneville Astros; Dunedin Blue Jays Traded RHP Asher Wojciechowski to Corpus Christi Hooks; Lansing Lugnuts Traded LHP David Rollins to Lexington Legends and Lansing Lugnuts Traded C Carlos Perez to Lancaster JetHawks.",130038,2012
Omar Quintanilla,New York Mets,Baltimore Orioles,435560,New York Mets traded SS Omar Quintanilla to Baltimore Orioles for cash.,130085,2012
J.A. Happ,Houston Astros,Toronto Blue Jays,457918,"Houston Astros Traded RHP Brandon Lyon, LHP J.A. Happ and RHP David Carpenter to Toronto Blue Jays; Toronto Blue Jays Traded RHP Francisco Cordero and LF Ben Francisco to Houston Astros; Bluefield Blue Jays Traded RHP Joe Musgrove to Greeneville Astros; Dunedin Blue Jays Traded RHP Asher Wojciechowski to Corpus Christi Hooks; Lansing Lugnuts Traded LHP David Rollins to Lexington Legends and Lansing Lugnuts Traded C Carlos Perez to Lancaster JetHawks.",130038,2012
Jonathan Sanchez,Kansas City Royals,Colorado Rockies,456043,Kansas City Royals traded LHP Jonathan Sanchez to Colorado Rockies for RHP Jeremy Guthrie.,130037,2012
David Carpenter,Houston Astros,Toronto Blue Jays,502304,"Houston Astros Traded RHP Brandon Lyon, LHP J.A. Happ and RHP David Carpenter to Toronto Blue Jays; Toronto Blue Jays Traded RHP Francisco Cordero and LF Ben Francisco to Houston Astros; Bluefield Blue Jays Traded RHP Joe Musgrove to Greeneville Astros; Dunedin Blue Jays Traded RHP Asher Wojciechowski to Corpus Christi Hooks; Lansing Lugnuts Traded LHP David Rollins to Lexington Legends and Lansing Lugnuts Traded C Carlos Perez to Lancaster JetHawks.",130038,2012
Jeremy Guthrie,Colorado Rockies,Kansas City Royals,425386,Kansas City Royals traded LHP Jonathan Sanchez to Colorado Rockies for RHP Jeremy Guthrie.,130037,2012
Brandon Lyon,Houston Astros,Toronto Blue Jays,407193,"Houston Astros Traded RHP Brandon Lyon, LHP J.A. Happ and RHP David Carpenter to Toronto Blue Jays; Toronto Blue Jays Traded RHP Francisco Cordero and LF Ben Francisco to Houston Astros; Bluefield Blue Jays Traded RHP Joe Musgrove to Greeneville Astros; Dunedin Blue Jays Traded RHP Asher Wojciechowski to Corpus Christi Hooks; Lansing Lugnuts Traded LHP David Rollins to Lexington Legends and Lansing Lugnuts Traded C Carlos Perez to Lancaster JetHawks.",130038,2012
Brett Myers,Houston Astros,Chicago White Sox,408206,Houston Astros Traded RHP Brett Myers to Chicago White Sox; Birmingham Barons Traded RHP Matt Heidenreich to Corpus Christi Hooks and Winston-Salem Dash Traded LHP Blair Walters to Lancaster JetHawks.,130210,2012
Ichiro Suzuki,Seattle Mariners,New York Yankees,400085,Seattle Mariners Traded RF Ichiro Suzuki to New York Yankees; New York Yankees Traded RHP D.J. Mitchell to Seattle Mariners and Scranton/Wilkes-Barre Yankees Traded RHP Danny Farquhar to Tacoma Rainiers.,130474,2012
Omar Infante,Miami Marlins,Detroit Tigers,408299,Miami Marlins Traded RHP Anibal Sanchez and 2B Omar Infante to Detroit Tigers; Detroit Tigers Traded RHP Jacob Turner to Miami Marlins; Toledo Mud Hens Traded C Rob Brantly to New Orleans Zephyrs and Erie SeaWolves Traded LHP Brian Flynn to Jacksonville Suns.,130470,2012
Anibal Sanchez,Miami Marlins,Detroit Tigers,434671,Miami Marlins Traded RHP Anibal Sanchez and 2B Omar Infante to Detroit Tigers; Detroit Tigers Traded RHP Jacob Turner to Miami Marlins; Toledo Mud Hens Traded C Rob Brantly to New Orleans Zephyrs and Erie SeaWolves Traded LHP Brian Flynn to Jacksonville Suns.,130470,2012
Jacob Turner,Detroit Tigers,Miami Marlins,545363,Miami Marlins Traded RHP Anibal Sanchez and 2B Omar Infante to Detroit Tigers; Detroit Tigers Traded RHP Jacob Turner to Miami Marlins; Toledo Mud Hens Traded C Rob Brantly to New Orleans Zephyrs and Erie SeaWolves Traded LHP Brian Flynn to Jacksonville Suns.,130470,2012
D.J. Mitchell,New York Yankees,Seattle Mariners,543551,Seattle Mariners Traded RF Ichiro Suzuki to New York Yankees; New York Yankees Traded RHP D.J. Mitchell to Seattle Mariners and Scranton/Wilkes-Barre Yankees Traded RHP Danny Farquhar to Tacoma Rainiers.,130474,2012
Barry Enright,Arizona Diamondbacks,Los Angeles Angels,446264,Arizona Diamondbacks traded RHP Barry Enright to Los Angeles Angels for cash.,130506,2012
Brent Lillibridge,Boston Red Sox,Cleveland Indians,452121,Boston Red Sox traded CF Brent Lillibridge to Cleveland Indians for RHP Jose De La Torre.,130560,2012
Jose De La Torre,Cleveland Indians,Boston Red Sox,473265,Boston Red Sox traded CF Brent Lillibridge to Cleveland Indians for RHP Jose De La Torre.,130560,2012
Scott McGough,Los Angeles Dodgers,Miami Marlins,543518,Miami Marlins traded LHP Randy Choate and SS Hanley Ramirez to Los Angeles Dodgers for RHP Nathan Eovaldi and RHP Scott McGough.,130675,2012
Nathan Eovaldi,Los Angeles Dodgers,Miami Marlins,543135,Miami Marlins traded LHP Randy Choate and SS Hanley Ramirez to Los Angeles Dodgers for RHP Nathan Eovaldi and RHP Scott McGough.,130675,2012
Hanley Ramirez,Miami Marlins,Los Angeles Dodgers,434670,Miami Marlins traded LHP Randy Choate and SS Hanley Ramirez to Los Angeles Dodgers for RHP Nathan Eovaldi and RHP Scott McGough.,130675,2012
Randy Choate,Miami Marlins,Los Angeles Dodgers,329092,Miami Marlins traded LHP Randy Choate and SS Hanley Ramirez to Los Angeles Dodgers for RHP Nathan Eovaldi and RHP Scott McGough.,130675,2012
Colton Cain,Pittsburgh Pirates,Houston Astros,545335,"Houston Astros traded LHP Wandy Rodriguez to Pittsburgh Pirates for LHP Colton Cain, CF Robbie Grossman and LHP Rudy Owens.",130649,2012
Rudy Owens,Pittsburgh Pirates,Houston Astros,502168,"Houston Astros traded LHP Wandy Rodriguez to Pittsburgh Pirates for LHP Colton Cain, CF Robbie Grossman and LHP Rudy Owens.",130649,2012
Robbie Grossman,Pittsburgh Pirates,Houston Astros,543257,"Houston Astros traded LHP Wandy Rodriguez to Pittsburgh Pirates for LHP Colton Cain, CF Robbie Grossman and LHP Rudy Owens.",130649,2012
Tyler Bortnick,Tampa Bay Rays,Arizona Diamondbacks,572726,Arizona Diamondbacks traded 2B Ryan Roberts to Tampa Bay Rays for 2B Tyler Bortnick.,130646,2012
Wandy Rodriguez,Houston Astros,Pittsburgh Pirates,434643,"Houston Astros traded LHP Wandy Rodriguez to Pittsburgh Pirates for LHP Colton Cain, CF Robbie Grossman and LHP Rudy Owens.",130649,2012
Ryan Roberts,Arizona Diamondbacks,Tampa Bay Rays,440251,Arizona Diamondbacks traded 2B Ryan Roberts to Tampa Bay Rays for 2B Tyler Bortnick.,130646,2012
Jean Segura,Los Angeles Angels,Milwaukee Brewers,516416,Los Angeles Angels Traded SS Jean Segura to Milwaukee Brewers; Arkansas Travelers Traded RHP Ariel Pena and RHP Johnny Hellweg to Milwaukee Brewers and Milwaukee Brewers Traded RHP Zack Greinke to Los Angeles Angels.,131023,2012
Zack Greinke,Milwaukee Brewers,Los Angeles Angels,425844,Los Angeles Angels Traded SS Jean Segura to Milwaukee Brewers; Arkansas Travelers Traded RHP Ariel Pena and RHP Johnny Hellweg to Milwaukee Brewers and Milwaukee Brewers Traded RHP Zack Greinke to Los Angeles Angels.,131023,2012
Ariel Pena,Arkansas Travelers,Milwaukee Brewers,516414,Los Angeles Angels Traded SS Jean Segura to Milwaukee Brewers; Arkansas Travelers Traded RHP Ariel Pena and RHP Johnny Hellweg to Milwaukee Brewers and Milwaukee Brewers Traded RHP Zack Greinke to Los Angeles Angels.,131023,2012
Johnny Hellweg,Arkansas Travelers,Milwaukee Brewers,518782,Los Angeles Angels Traded SS Jean Segura to Milwaukee Brewers; Arkansas Travelers Traded RHP Ariel Pena and RHP Johnny Hellweg to Milwaukee Brewers and Milwaukee Brewers Traded RHP Zack Greinke to Los Angeles Angels.,131023,2012
Brian Friday,Pittsburgh Pirates,Atlanta Braves,446270,Atlanta Braves traded OF Christian Marrero to Pittsburgh Pirates for 2B Brian Friday.,131111,2012
Marco Scutaro,Colorado Rockies,San Francisco Giants,340192,Colorado Rockies traded 2B Marco Scutaro to San Francisco Giants for 2B Charlie Culberson.,131039,2012
Charlie Culberson,San Francisco Giants,Colorado Rockies,518586,Colorado Rockies traded 2B Marco Scutaro to San Francisco Giants for 2B Charlie Culberson.,131039,2012
Christian Marrero,Atlanta Braves,Pittsburgh Pirates,461842,Atlanta Braves traded OF Christian Marrero to Pittsburgh Pirates for 2B Brian Friday.,131111,2012
Bobby Borchering,Arizona Diamondbacks,Houston Astros,545334,Houston Astros traded 3B Chris Johnson to Arizona Diamondbacks for Bobby Borchering and Marc Krauss.,131190,2012
Marc Krauss,Arizona Diamondbacks,Houston Astros,571868,Houston Astros traded 3B Chris Johnson to Arizona Diamondbacks for Bobby Borchering and Marc Krauss.,131190,2012
Chris Johnson,Houston Astros,Arizona Diamondbacks,453400,Houston Astros traded 3B Chris Johnson to Arizona Diamondbacks for Bobby Borchering and Marc Krauss.,131190,2012
Eduardo Escobar,Chicago White Sox,Minnesota Twins,500871,Minnesota Twins traded LHP Francisco Liriano to Chicago White Sox for SS Eduardo Escobar and LHP Pedro Hernandez.,131151,2012
Francisco Liriano,Minnesota Twins,Chicago White Sox,434538,Minnesota Twins traded LHP Francisco Liriano to Chicago White Sox for SS Eduardo Escobar and LHP Pedro Hernandez.,131151,2012
Pedro Hernandez,Chicago White Sox,Minnesota Twins,517060,Minnesota Twins traded LHP Francisco Liriano to Chicago White Sox for SS Eduardo Escobar and LHP Pedro Hernandez.,131151,2012
George Kottaras,Milwaukee Brewers,Oakland Athletics,435459,Oakland Athletics traded RHP Fautino De Los Santos to Milwaukee Brewers for C George Kottaras.,131191,2012
Chris Johnson,Houston Astros,Arizona Diamondbacks,453400,Mobile BayBears Traded 3B Bobby Borchering and LF Marc Krauss to Corpus Christi Hooks and Houston Astros Traded Chris Johnson to Arizona Diamondbacks.,131189,2012
Fautino De Los Santos,Oakland Athletics,Milwaukee Brewers,501745,Oakland Athletics traded RHP Fautino De Los Santos to Milwaukee Brewers for C George Kottaras.,131191,2012
Eric Thames,Toronto Blue Jays,Seattle Mariners,519346,Toronto Blue Jays traded RF Eric Thames to Seattle Mariners for RHP Steve Delabar.,131364,2012
Steve Delabar,Seattle Mariners,Toronto Blue Jays,447755,Toronto Blue Jays traded RF Eric Thames to Seattle Mariners for RHP Steve Delabar.,131364,2012
Brandon League,Seattle Mariners,Los Angeles Dodgers,434181,Seattle Mariners traded RHP Brandon League to Los Angeles Dodgers for RHP Logan Bawcom and CF Leon Landry.,131365,2012
Logan Bawcom,Los Angeles Dodgers,Seattle Mariners,594747,Seattle Mariners traded RHP Brandon League to Los Angeles Dodgers for RHP Logan Bawcom and CF Leon Landry.,131365,2012
Leon Landry,Los Angeles Dodgers,Seattle Mariners,518914,Seattle Mariners traded RHP Brandon League to Los Angeles Dodgers for RHP Logan Bawcom and CF Leon Landry.,131365,2012
Nate Schierholtz,San Francisco Giants,Philadelphia Phillies,435625,"Philadelphia Phillies traded RF Hunter Pence to San Francisco Giants for RF Nate Schierholtz, C Tommy Joseph and RHP Seth Rosin.",131402,2012
Tommy Joseph,San Francisco Giants,Philadelphia Phillies,571830,"Philadelphia Phillies traded RF Hunter Pence to San Francisco Giants for RF Nate Schierholtz, C Tommy Joseph and RHP Seth Rosin.",131402,2012
Geovany Soto,Chicago Cubs,Texas Rangers,434567,Chicago Cubs traded C Geovany Soto to Texas Rangers for RHP Jake Brigham.,131378,2012
Jake Brigham,Texas Rangers,Chicago Cubs,502010,Chicago Cubs traded C Geovany Soto to Texas Rangers for RHP Jake Brigham.,131378,2012
Shane Victorino,Philadelphia Phillies,Los Angeles Dodgers,425664,Philadelphia Phillies traded CF Shane Victorino to Los Angeles Dodgers for RHP Josh Lindblom and RHP Ethan Martin.,131392,2012
Josh Lindblom,Los Angeles Dodgers,Philadelphia Phillies,458676,Philadelphia Phillies traded CF Shane Victorino to Los Angeles Dodgers for RHP Josh Lindblom and RHP Ethan Martin.,131392,2012
Ethan Martin,Los Angeles Dodgers,Philadelphia Phillies,543495,Philadelphia Phillies traded CF Shane Victorino to Los Angeles Dodgers for RHP Josh Lindblom and RHP Ethan Martin.,131392,2012
Hunter Pence,Philadelphia Phillies,San Francisco Giants,452254,"Philadelphia Phillies traded RF Hunter Pence to San Francisco Giants for RF Nate Schierholtz, C Tommy Joseph and RHP Seth Rosin.",131402,2012
Seth Rosin,San Francisco Giants,Philadelphia Phillies,519229,"Philadelphia Phillies traded RF Hunter Pence to San Francisco Giants for RF Nate Schierholtz, C Tommy Joseph and RHP Seth Rosin.",131402,2012
Gaby Sanchez,Miami Marlins,Pittsburgh Pirates,459991,Miami Marlins traded 1B Gaby Sanchez and RHP Kyle Kaminska to Pittsburgh Pirates for CF Gorkys Hernandez.,131417,2012
Edward Mujica,Miami Marlins,St. Louis Cardinals,465629,Miami Marlins traded RHP Edward Mujica to St. Louis Cardinals for 3B Zack Cox.,131416,2012
Zack Cox,St. Louis Cardinals,Miami Marlins,543059,Miami Marlins traded RHP Edward Mujica to St. Louis Cardinals for 3B Zack Cox.,131416,2012
