name,from_team,team,player_id,note,transaction_id,year
Alberto Gonzalez,Washington Nationals,San Diego Padres,471868,San Antonio Missions Traded RHP Erik Davis to Harrisburg Senators; Washington Nationals Traded 2B Alberto Gonzalez to San Diego Padres and San Diego Padres Traded cash to Washington Nationals.,80051,2011
Jayson Nix,Cleveland Indians,Toronto Blue Jays,434624,Cleveland Indians traded 3B Jayson Nix to Toronto Blue Jays.,80183,2011
David Purcey,Toronto Blue Jays,Oakland Athletics,453515,Toronto Blue Jays Traded LHP David Purcey to Oakland Athletics and Sacramento River Cats Traded RHP Danny Farquhar to Las Vegas 51s.,83487,2011
Chris Malone,Colorado Rockies,Toronto Blue Jays,450692,Colorado Rockies traded RHP Chris Malone to Toronto Blue Jays.,83917,2011
John Hester,Arizona Diamondbacks,Baltimore Orioles,452105,Arizona Diamondbacks traded John Hester to Baltimore Orioles.,84577,2011
Bubba Bell,Cleveland Indians,New York Mets,488694,Cleveland Indians traded RF Bubba Bell to New York Mets.,85819,2011
Adam Calderone,Toronto Blue Jays,Detroit Tigers,493553,Toronto Blue Jays traded OF Adam Calderone to Detroit Tigers.,86169,2011
Franklin Morales,Colorado Rockies,Boston Red Sox,462985,Colorado Rockies traded LHP Franklin Morales to Boston Red Sox.,86473,2011
Ryan Buchter,Chicago Cubs,Atlanta Braves,488748,Chicago Cubs traded LHP Ryan Buchter to Atlanta Braves for RHP Rodrigo Lopez.,87236,2011
Rodrigo Lopez,Atlanta Braves,Chicago Cubs,150438,Chicago Cubs traded LHP Ryan Buchter to Atlanta Braves for RHP Rodrigo Lopez.,87236,2011
David Purcey,Oakland Athletics,Detroit Tigers,453515,Detroit Tigers traded 2B Scott Sizemore to Oakland Athletics for LHP David Purcey.,87458,2011
Scott Sizemore,Detroit Tigers,Oakland Athletics,502003,Detroit Tigers traded 2B Scott Sizemore to Oakland Athletics for LHP David Purcey.,87458,2011
Felipe Paulino,Colorado Rockies,Kansas City Royals,462956,Colorado Rockies traded RHP Felipe Paulino to Kansas City Royals.,87272,2011
Lucas May,Kansas City Royals,Arizona Diamondbacks,461315,Kansas City Royals traded C Lucas May to Arizona Diamondbacks.,88454,2011
Michael McKenry,Boston Red Sox,Pittsburgh Pirates,502374,Boston Red Sox traded C Michael McKenry to Pittsburgh Pirates.,90019,2011
Mark Ellis,Oakland Athletics,Colorado Rockies,407885,Oakland Athletics traded 2B Mark Ellis to Colorado Rockies for RHP Bruce Billings.,94770,2011
Mickey Storey,Oakland Athletics,Houston Astros,493547,Oakland Athletics traded RHP Mickey Storey to Houston Astros.,94830,2011
Sergio Mitre,Milwaukee Brewers,New York Yankees,429901,Milwaukee Brewers traded RHP Sergio Mitre to New York Yankees.,94708,2011
Bruce Billings,Colorado Rockies,Oakland Athletics,501852,Oakland Athletics traded 2B Mark Ellis to Colorado Rockies for RHP Bruce Billings.,94770,2011
Mike Cameron,Boston Red Sox,Florida Marlins,111904,Boston Red Sox traded cash and CF Mike Cameron to Florida Marlins for Player To Be Named Later.,95569,2011
Juan Rivera,Toronto Blue Jays,Los Angeles Dodgers,407487,Toronto Blue Jays traded LF Juan Rivera to Los Angeles Dodgers.,96411,2011
Francisco Rodriguez,New York Mets,Milwaukee Brewers,408061,New York Mets traded RHP Francisco Rodriguez to Milwaukee Brewers.,96454,2011
Zach Phillips,Texas Rangers,Baltimore Orioles,452061,Texas Rangers Traded LHP Zach Phillips to Baltimore Orioles and Norfolk Tides Traded SS Nick Green to Round Rock Express.,97347,2011
Jeff Keppinger,Houston Astros,San Francisco Giants,433898,Houston Astros Traded 2B Jeff Keppinger to San Francisco Giants and Richmond Flying Squirrels Traded RHP Henry Sosa and RHP Jason Stoffel to Corpus Christi Hooks.,97413,2011
Wilson Betemit,Kansas City Royals,Detroit Tigers,400140,West Michigan Whitecaps Traded LHP Antonio Cruz to Kane County Cougars; Lakeland Flying Tigers Traded C Julio Rodriguez to Wilmington Blue Rocks and Kansas City Royals Traded 3B Wilson Betemit to Detroit Tigers.,97516,2011
Jonny Gomes,Cincinnati Reds,Washington Nationals,430404,Cincinnati Reds Traded LF Jonny Gomes to Washington Nationals; Hagerstown Suns Traded LHP Chris Manno to Dayton Dragons and Harrisburg Senators Traded OF Bill Rhinehart to Carolina Mudcats.,98171,2011
Wil Nieves,Milwaukee Brewers,Atlanta Braves,408242,Milwaukee Brewers traded C Wil Nieves to Atlanta Braves.,98385,2011
Corey Patterson,Toronto Blue Jays,St. Louis Cardinals,279913,"St. Louis Cardinals traded CF Colby Rasmus, LHP Trever Miller, LHP Brian Tallet and RHP P.J. Walters to Toronto Blue Jays for RHP Edwin Jackson, Octavio Dotel, Marc Rzepczynski and Corey Patterson.",98262,2011
Marc Rzepczynski,Toronto Blue Jays,St. Louis Cardinals,519240,"St. Louis Cardinals traded CF Colby Rasmus, LHP Trever Miller, LHP Brian Tallet and RHP P.J. Walters to Toronto Blue Jays for RHP Edwin Jackson, Octavio Dotel, Marc Rzepczynski and Corey Patterson.",98262,2011
Edwin Jackson,Toronto Blue Jays,St. Louis Cardinals,429719,"St. Louis Cardinals traded CF Colby Rasmus, LHP Trever Miller, LHP Brian Tallet and RHP P.J. Walters to Toronto Blue Jays for RHP Edwin Jackson, Octavio Dotel, Marc Rzepczynski and Corey Patterson.",98262,2011
P.J. Walters,St. Louis Cardinals,Toronto Blue Jays,502208,"St. Louis Cardinals traded CF Colby Rasmus, LHP Trever Miller, LHP Brian Tallet and RHP P.J. Walters to Toronto Blue Jays for RHP Edwin Jackson, Octavio Dotel, Marc Rzepczynski and Corey Patterson.",98262,2011
Trever Miller,St. Louis Cardinals,Toronto Blue Jays,119125,"St. Louis Cardinals traded CF Colby Rasmus, LHP Trever Miller, LHP Brian Tallet and RHP P.J. Walters to Toronto Blue Jays for RHP Edwin Jackson, Octavio Dotel, Marc Rzepczynski and Corey Patterson.",98262,2011
Colby Rasmus,St. Louis Cardinals,Toronto Blue Jays,458675,"St. Louis Cardinals traded CF Colby Rasmus, LHP Trever Miller, LHP Brian Tallet and RHP P.J. Walters to Toronto Blue Jays for RHP Edwin Jackson, Octavio Dotel, Marc Rzepczynski and Corey Patterson.",98262,2011
Brian Tallet,St. Louis Cardinals,Toronto Blue Jays,425226,"St. Louis Cardinals traded CF Colby Rasmus, LHP Trever Miller, LHP Brian Tallet and RHP P.J. Walters to Toronto Blue Jays for RHP Edwin Jackson, Octavio Dotel, Marc Rzepczynski and Corey Patterson.",98262,2011
Mark Teahen,Chicago White Sox,Toronto Blue Jays,433597,Toronto Blue Jays traded RHP Jason Frasor and RHP Zach Stewart to Chicago White Sox for RHP Edwin Jackson and 3B Mark Teahen.,98237,2011
Edwin Jackson,Chicago White Sox,Toronto Blue Jays,429719,Toronto Blue Jays traded RHP Jason Frasor and RHP Zach Stewart to Chicago White Sox for RHP Edwin Jackson and 3B Mark Teahen.,98237,2011
Jason Frasor,Toronto Blue Jays,Chicago White Sox,430630,Toronto Blue Jays traded RHP Jason Frasor and RHP Zach Stewart to Chicago White Sox for RHP Edwin Jackson and 3B Mark Teahen.,98237,2011
Zach Stewart,Toronto Blue Jays,Chicago White Sox,543819,Toronto Blue Jays traded RHP Jason Frasor and RHP Zach Stewart to Chicago White Sox for RHP Edwin Jackson and 3B Mark Teahen.,98237,2011
Michael Restovich,Chicago White Sox,Arizona Diamondbacks,282879,Chicago White Sox traded Michael Restovich to Arizona Diamondbacks.,98315,2011
Octavio Dotel,Toronto Blue Jays,St. Louis Cardinals,136734,"St. Louis Cardinals traded CF Colby Rasmus, LHP Trever Miller, LHP Brian Tallet and RHP P.J. Walters to Toronto Blue Jays for RHP Edwin Jackson, Octavio Dotel, Marc Rzepczynski and Corey Patterson.",98262,2011
Kosuke Fukudome,Chicago Cubs,Cleveland Indians,493120,Chicago Cubs Traded RF Kosuke Fukudome to Cleveland Indians; Kinston Indians Traded RF Abner Abreu to Daytona Cubs and Columbus Clippers Traded RHP Carlton Smith to Iowa Cubs.,98369,2011
Carlos Beltran,New York Mets,San Francisco Giants,136860,New York Mets Traded RF Carlos Beltran to San Francisco Giants and San Jose Giants Traded RHP Zack Wheeler to St. Lucie Mets.,98362,2011
Doug Fister,Seattle Mariners,Detroit Tigers,450729,"Seattle Mariners Traded RHP David Pauley and RHP Doug Fister to Detroit Tigers; Detroit Tigers Traded Player To Be Named Later, RF Casper Wells and LHP Charlie Furbush to Seattle Mariners and Erie SeaWolves Traded 3B Francisco Martinez to Jackson Generals.",98594,2011
Yamaico Navarro,Boston Red Sox,Kansas City Royals,501605,Salem Red Sox Traded RHP Kendal Volz to Wilmington Blue Rocks; Boston Red Sox Traded 3B Yamaico Navarro to Kansas City Royals and Kansas City Royals Traded SS Mike Aviles to Boston Red Sox.,98623,2011
Mike Aviles,Kansas City Royals,Boston Red Sox,449107,Salem Red Sox Traded RHP Kendal Volz to Wilmington Blue Rocks; Boston Red Sox Traded 3B Yamaico Navarro to Kansas City Royals and Kansas City Royals Traded SS Mike Aviles to Boston Red Sox.,98623,2011
David Pauley,Seattle Mariners,Detroit Tigers,456102,"Seattle Mariners Traded RHP David Pauley and RHP Doug Fister to Detroit Tigers; Detroit Tigers Traded Player To Be Named Later, RF Casper Wells and LHP Charlie Furbush to Seattle Mariners and Erie SeaWolves Traded 3B Francisco Martinez to Jackson Generals.",98594,2011
Charlie Furbush,Detroit Tigers,Seattle Mariners,518703,"Seattle Mariners Traded RHP David Pauley and RHP Doug Fister to Detroit Tigers; Detroit Tigers Traded Player To Be Named Later, RF Casper Wells and LHP Charlie Furbush to Seattle Mariners and Erie SeaWolves Traded 3B Francisco Martinez to Jackson Generals.",98594,2011
Casper Wells,Detroit Tigers,Seattle Mariners,489413,"Seattle Mariners Traded RHP David Pauley and RHP Doug Fister to Detroit Tigers; Detroit Tigers Traded Player To Be Named Later, RF Casper Wells and LHP Charlie Furbush to Seattle Mariners and Erie SeaWolves Traded 3B Francisco Martinez to Jackson Generals.",98594,2011
Jason Marquis,Washington Nationals,Arizona Diamondbacks,150302,South Bend Silver Hawks Traded SS Zach Walters to Potomac Nationals and Washington Nationals Traded RHP Jason Marquis to Arizona Diamondbacks.,98654,2011
Hunter Pence,Houston Astros,Philadelphia Phillies,452254,Houston Astros Traded RF Hunter Pence to Philadelphia Phillies; Clearwater Threshers Traded 1B Jonathan Singleton and RHP Jarred Cosart to Lancaster JetHawks and Reading Phillies Traded RHP Josh Zeid to Corpus Christi Hooks.,98569,2011
Jerry Hairston,Washington Nationals,Milwaukee Brewers,150020,Huntsville Stars Traded RF Erik Komatsu to Harrisburg Senators and Washington Nationals Traded SS Jerry Hairston to Milwaukee Brewers.,98585,2011
Mike Adams,San Diego Padres,Texas Rangers,430606,San Diego Padres Traded RHP Mike Adams to Texas Rangers and Frisco RoughRiders Traded LHP Robbie Erlin and RHP Joe Wieland to San Antonio Missions.,98757,2011
Jordan Norberto,Arizona Diamondbacks,Oakland Athletics,467099,Oakland Athletics traded RHP Brad Ziegler to Arizona Diamondbacks for 1B Brandon Allen and Jordan Norberto.,98748,2011
Rafael Furcal,Los Angeles Dodgers,St. Louis Cardinals,279577,Springfield Cardinals Traded RF Alex Castellanos to Chattanooga Lookouts and Los Angeles Dodgers Traded cash and SS Rafael Furcal to St. Louis Cardinals.,98721,2011
Ubaldo Jimenez,Colorado Rockies,Cleveland Indians,434622,Colorado Rockies Traded RHP Ubaldo Jimenez to Cleveland Indians; Cleveland Indians Traded RHP Alex White to Colorado Rockies and Akron Aeros Traded RHP Joe Gardner and RF Matt McBride to Tulsa Drillers.,98791,2011
Alex White,Cleveland Indians,Colorado Rockies,502229,Colorado Rockies Traded RHP Ubaldo Jimenez to Cleveland Indians; Cleveland Indians Traded RHP Alex White to Colorado Rockies and Akron Aeros Traded RHP Joe Gardner and RF Matt McBride to Tulsa Drillers.,98791,2011
Trayvon Robinson,Los Angeles Dodgers,Boston Red Sox,477054,Los Angeles Dodgers Traded Trayvon Robinson to Boston Red Sox; Portland Sea Dogs Traded C Tim Federowicz and RHP Stephen Fife to Chattanooga Lookouts and Greenville Drive Traded RHP Juan Rodriguez to Great Lakes Loons.,98792,2011
Erik Bedard,Seattle Mariners,Boston Red Sox,407853,Seattle Mariners Traded LHP Erik Bedard to Boston Red Sox; Tacoma Rainiers Traded RHP Josh Fields to Pawtucket Red Sox; Boston Red Sox Traded CF Trayvon Robinson to Seattle Mariners and Portland Sea Dogs Traded OF Chih-Hsien Chiang to Jackson Generals.,98794,2011
Trayvon Robinson,Boston Red Sox,Seattle Mariners,477054,Seattle Mariners Traded LHP Erik Bedard to Boston Red Sox; Tacoma Rainiers Traded RHP Josh Fields to Pawtucket Red Sox; Boston Red Sox Traded CF Trayvon Robinson to Seattle Mariners and Portland Sea Dogs Traded OF Chih-Hsien Chiang to Jackson Generals.,98794,2011
Juan Abreu,Atlanta Braves,Houston Astros,444874,Houston Astros Traded CF Michael Bourn to Atlanta Braves; Atlanta Braves Traded CF Jordan Schafer and RHP Juan Abreu to Houston Astros and Mississippi Braves Traded RHP Paul Clemens and LHP Brett Oberholtzer to Corpus Christi Hooks.,98703,2011
Jordan Schafer,Atlanta Braves,Houston Astros,457788,Houston Astros Traded CF Michael Bourn to Atlanta Braves; Atlanta Braves Traded CF Jordan Schafer and RHP Juan Abreu to Houston Astros and Mississippi Braves Traded RHP Paul Clemens and LHP Brett Oberholtzer to Corpus Christi Hooks.,98703,2011
Michael Bourn,Houston Astros,Atlanta Braves,456422,Houston Astros Traded CF Michael Bourn to Atlanta Braves; Atlanta Braves Traded CF Jordan Schafer and RHP Juan Abreu to Houston Astros and Mississippi Braves Traded RHP Paul Clemens and LHP Brett Oberholtzer to Corpus Christi Hooks.,98703,2011
Ryan Ludwick,San Diego Padres,Pittsburgh Pirates,407886,San Diego Padres traded LF Ryan Ludwick to Pittsburgh Pirates.,98775,2011
Brad Ziegler,Oakland Athletics,Arizona Diamondbacks,446899,Oakland Athletics traded RHP Brad Ziegler to Arizona Diamondbacks for 1B Brandon Allen and Jordan Norberto.,98748,2011
Tommy Hunter,Texas Rangers,Baltimore Orioles,488984,Baltimore Orioles traded RHP Koji Uehara to Texas Rangers for 1B Chris Davis and RHP Tommy Hunter.,98691,2011
Koji Uehara,Baltimore Orioles,Texas Rangers,493157,Baltimore Orioles traded RHP Koji Uehara to Texas Rangers for 1B Chris Davis and RHP Tommy Hunter.,98691,2011
Chris Davis,Texas Rangers,Baltimore Orioles,448801,Baltimore Orioles traded RHP Koji Uehara to Texas Rangers for 1B Chris Davis and RHP Tommy Hunter.,98691,2011
Orlando Cabrera,Cleveland Indians,San Francisco Giants,111851,Cleveland Indians traded 2B Orlando Cabrera to San Francisco Giants for LF Thomas Neal.,98693,2011
Thomas Neal,San Francisco Giants,Cleveland Indians,489166,Cleveland Indians traded 2B Orlando Cabrera to San Francisco Giants for LF Thomas Neal.,98693,2011
Derrek Lee,Baltimore Orioles,Pittsburgh Pirates,117601,Baltimore Orioles Traded 1B Derrek Lee to Pittsburgh Pirates and Bradenton Marauders Traded 1B Aaron Baker to Frederick Keys.,98695,2011
Brandon Allen,Arizona Diamondbacks,Oakland Athletics,450315,Oakland Athletics traded RHP Brad Ziegler to Arizona Diamondbacks for 1B Brandon Allen and Jordan Norberto.,98748,2011
Delmon Young,Minnesota Twins,Detroit Tigers,430321,Minnesota Twins Traded LF Delmon Young to Detroit Tigers; Detroit Tigers Traded Player To Be Named Later to Minnesota Twins and Lakeland Flying Tigers Traded LHP Cole Nelson to Fort Myers Miracle.,100477,2011
Lester Oliveros,Detroit Tigers,Minnesota Twins,500902,Detroit Tigers traded RHP Lester Oliveros to Minnesota Twins.,100657,2011
Chance Ruffin,Detroit Tigers,Seattle Mariners,592704,Detroit Tigers traded RHP Chance Ruffin to Seattle Mariners.,100806,2011
Tim Wood,Pittsburgh Pirates,Texas Rangers,445971,Pittsburgh Pirates traded RHP Tim Wood to Texas Rangers.,100872,2011
Aaron Hill,Toronto Blue Jays,Arizona Diamondbacks,431094,Toronto Blue Jays traded 2B Aaron Hill and SS John McDonald to Arizona Diamondbacks for 2B Kelly Johnson.,101403,2011
John McDonald,Toronto Blue Jays,Arizona Diamondbacks,150348,Toronto Blue Jays traded 2B Aaron Hill and SS John McDonald to Arizona Diamondbacks for 2B Kelly Johnson.,101403,2011
Kelly Johnson,Arizona Diamondbacks,Toronto Blue Jays,430637,Toronto Blue Jays traded 2B Aaron Hill and SS John McDonald to Arizona Diamondbacks for 2B Kelly Johnson.,101403,2011
Jim Thome,Minnesota Twins,Cleveland Indians,123272,Minnesota Twins traded Jim Thome to Cleveland Indians.,101643,2011
Matt Diaz,Pittsburgh Pirates,Atlanta Braves,429841,Pittsburgh Pirates traded cash and LF Matt Diaz to Atlanta Braves for Player To Be Named Later.,102121,2011
Jack Wilson,Seattle Mariners,Atlanta Braves,333292,Seattle Mariners traded 2B Jack Wilson to Atlanta Braves.,102213,2011
Matt Treanor,Kansas City Royals,Texas Rangers,276354,Kansas City Royals traded C Matt Treanor to Texas Rangers.,102164,2011
Michael Gonzalez,Baltimore Orioles,Texas Rangers,283166,Baltimore Orioles traded LHP Michael Gonzalez to Texas Rangers for Player To Be Named Later.,102162,2011
Conor Jackson,Oakland Athletics,Boston Red Sox,433582,Boston Red Sox traded RHP Jason Rice to Oakland Athletics for LF Conor Jackson.,102210,2011
Daniel Herrera,Milwaukee Brewers,New York Mets,502609,Milwaukee Brewers Traded LHP Daniel Herrera to New York Mets and Wisconsin Timber Rattlers Traded RHP Adrian Rosario to St. Lucie Mets.,102331,2011
Jason Rice,Boston Red Sox,Oakland Athletics,489244,Boston Red Sox traded RHP Jason Rice to Oakland Athletics for LF Conor Jackson.,102210,2011
Mike Zagurski,Philadelphia Phillies,Arizona Diamondbacks,489448,Philadelphia Phillies traded LHP Mike Zagurski to Arizona Diamondbacks.,103351,2011
Kila Ka'aihue,Kansas City Royals,Oakland Athletics,451500,Sacramento River Cats Traded RHP Ethan Hollingsworth to Omaha Storm Chasers and Kansas City Royals Traded 1B Kila Ka'aihue to Oakland Athletics.,103427,2011
Jhan Marinez,Florida Marlins,Chicago White Sox,501697,Florida Marlins Traded RHP Jhan Marinez and SS Osvaldo Martinez to Chicago White Sox and Bristol White Sox Traded RHP Ricardo Andres to Greensboro Grasshoppers.,103476,2011
Ozzie Martinez,Florida Marlins,Chicago White Sox,501954,Florida Marlins Traded RHP Jhan Marinez and SS Osvaldo Martinez to Chicago White Sox and Bristol White Sox Traded RHP Ricardo Andres to Greensboro Grasshoppers.,103476,2011
Derek Lowe,Atlanta Braves,Cleveland Indians,117955,Atlanta Braves Traded RHP Derek Lowe to Cleveland Indians and Kinston Indians Traded LHP Chris Jones to Lynchburg Hillcats.,105372,2011
Trystan Magnuson,Oakland Athletics,Toronto Blue Jays,518972,Oakland Athletics traded RHP Trystan Magnuson to Toronto Blue Jays.,105813,2011
Jonathan Sanchez,San Francisco Giants,Kansas City Royals,456043,Kansas City Royals Traded LF Melky Cabrera to San Francisco Giants; San Francisco Giants Traded LHP Jonathan Sanchez to Kansas City Royals and Richmond Flying Squirrels Traded LHP Ryan Verdugo to Northwest Arkansas Naturals.,106230,2011
Melky Cabrera,Kansas City Royals,San Francisco Giants,466320,Kansas City Royals Traded LF Melky Cabrera to San Francisco Giants; San Francisco Giants Traded LHP Jonathan Sanchez to Kansas City Royals and Richmond Flying Squirrels Traded LHP Ryan Verdugo to Northwest Arkansas Naturals.,106230,2011
Ty Wigginton,Colorado Rockies,Philadelphia Phillies,421064,Colorado Rockies traded 1B Ty Wigginton to Philadelphia Phillies.,106847,2011
Wade LeBlanc,San Diego Padres,Miami Marlins,453281,Miami Marlins traded C John Baker to San Diego Padres for LHP Wade LeBlanc.,106971,2011
John Baker,Florida Marlins,San Diego Padres,434633,Miami Marlins traded C John Baker to San Diego Padres for LHP Wade LeBlanc.,106971,2011
Luis Valbuena,Cleveland Indians,Toronto Blue Jays,472528,Cleveland Indians traded 2B Luis Valbuena to Toronto Blue Jays for cash.,107046,2011
Josh Lueke,Seattle Mariners,Tampa Bay Rays,518961,Tampa Bay Rays traded C John Jaso to Seattle Mariners for RHP Josh Lueke.,107056,2011
John Jaso,Tampa Bay Rays,Seattle Mariners,444379,Tampa Bay Rays traded C John Jaso to Seattle Mariners for RHP Josh Lueke.,107056,2011
Chris Iannetta,Colorado Rockies,Los Angeles Angels,455104,Colorado Rockies traded C Chris Iannetta to Los Angeles Angels for RHP Tyler Chatwood.,107171,2011
Tyler Chatwood,Los Angeles Angels,Colorado Rockies,543022,Colorado Rockies traded C Chris Iannetta to Los Angeles Angels for RHP Tyler Chatwood.,107171,2011
Taylor Teagarden,Texas Rangers,Baltimore Orioles,460003,Texas Rangers Traded C Taylor Teagarden to Baltimore Orioles and Delmarva Shorebirds Traded RHP Randy Henry to Myrtle Beach Pelicans.,107190,2011
Brad Mills,Toronto Blue Jays,Los Angeles Angels,502166,Toronto Blue Jays traded LHP Brad Mills to Los Angeles Angels for C Jeff Mathis.,107219,2011
