name,from_team,team,player_id,note
Ernesto Frieri,San Diego Padres,Los Angeles Angels,457117,San Diego Padres traded RHP Ernesto Frieri to Los Angeles Angels for 2B Alexi Amarista and RHP Donn Roach.
Ryan Spilborghs,Cleveland Indians,Texas Rangers,448676,Cleveland Indians traded RF Ryan Spilborghs to Texas Rangers for cash.
Scott Podsednik,Philadelphia Phillies,Boston Red Sox,325392,Philadelphia Phillies traded CF Scott Podsednik to Boston Red Sox for cash.
Mike Belfiore,Arizona Diamondbacks,Baltimore Orioles,506988,Arizona Diamondbacks traded LHP Mike Belfiore to Baltimore Orioles.
Jeff Larish,Boston Red Sox,Pittsburgh Pirates,460252,Boston Red Sox traded 1B Jeff Larish to Pittsburgh Pirates.
Rich Thompson,Philadelphia Phillies,Tampa Bay Rays,430829,Philadelphia Phillies traded LF Rich Thompson to Tampa Bay Rays.
Koyie Hill,Cincinnati Reds,Chicago Cubs,425542,Cincinnati Reds traded C Koyie Hill to Chicago Cubs.
Drew Sutton,Pittsburgh Pirates,Tampa Bay Rays,450300,Pittsburgh Pirates traded 3B Drew Sutton to Tampa Bay Rays for cash.
Drew Sutton,Atlanta Braves,Pittsburgh Pirates,450300,Atlanta Braves traded 3B Drew Sutton to Pittsburgh Pirates for cash.
Steve Pearce,New York Yankees,Baltimore Orioles,456665,New York Yankees traded LF Steve Pearce to Baltimore Orioles.
Ruben Gotay,Toronto Blue Jays,Atlanta Braves,430905,Toronto Blue Jays traded 2B Ruben Gotay to Atlanta Braves.
Kris Watts,Pittsburgh Pirates,Washington Nationals,502454,Pittsburgh Pirates traded C Kris Watts to Washington Nationals for cash.
Esmil Rogers,Colorado Rockies,Cleveland Indians,469134,Colorado Rockies traded RHP Esmil Rogers to Cleveland Indians for cash.
Sean O'Sullivan,Kansas City Royals,Toronto Blue Jays,457711,Kansas City Royals traded RHP Sean O'Sullivan to Toronto Blue Jays.
Zach Stewart,Chicago White Sox,Boston Red Sox,543819,Boston Red Sox traded 3B Kevin Youkilis to Chicago White Sox for CF Brent Lillibridge and RHP Zach Stewart.
Brent Lillibridge,Chicago White Sox,Boston Red Sox,452121,Boston Red Sox traded 3B Kevin Youkilis to Chicago White Sox for CF Brent Lillibridge and RHP Zach Stewart.
Kevin Youkilis,Boston Red Sox,Chicago White Sox,425903,Boston Red Sox traded 3B Kevin Youkilis to Chicago White Sox for CF Brent Lillibridge and RHP Zach Stewart.
Shairon Martis,Pittsburgh Pirates,Minnesota Twins,463017,Pittsburgh Pirates traded RHP Shairon Martis to Minnesota Twins.
Chad Qualls,Philadelphia Phillies,New York Yankees,430589,Philadelphia Phillies traded RHP Chad Qualls to New York Yankees for cash.
Kyle Simon,Baltimore Orioles,Philadelphia Phillies,605473,Philadelphia Phillies traded DH Jim Thome to Baltimore Orioles for C Gabriel Lino and RHP Kyle Simon.
Gabriel Lino,Baltimore Orioles,Philadelphia Phillies,593449,Philadelphia Phillies traded DH Jim Thome to Baltimore Orioles for C Gabriel Lino and RHP Kyle Simon.
Jim Thome,Philadelphia Phillies,Baltimore Orioles,123272,Philadelphia Phillies traded DH Jim Thome to Baltimore Orioles for C Gabriel Lino and RHP Kyle Simon.
Matt Dominguez,Miami Marlins,Houston Astros,518625,Houston Astros traded cash and 1B Carlos Lee to Miami Marlins for Matt Dominguez and LHP Rob Rasmussen.
Carlos Lee,Houston Astros,Miami Marlins,150324,Houston Astros traded cash and 1B Carlos Lee to Miami Marlins for Matt Dominguez and LHP Rob Rasmussen.
Rob Rasmussen,Miami Marlins,Houston Astros,519169,Houston Astros traded cash and 1B Carlos Lee to Miami Marlins for Matt Dominguez and LHP Rob Rasmussen.
Paul Janish,Cincinnati Reds,Atlanta Braves,457926,Atlanta Braves traded RHP Todd Redmond to Cincinnati Reds for SS Paul Janish.
Todd Redmond,Atlanta Braves,Cincinnati Reds,445170,Atlanta Braves traded RHP Todd Redmond to Cincinnati Reds for SS Paul Janish.
Justin Germano,Boston Red Sox,Chicago Cubs,430683,Boston Red Sox traded RHP Justin Germano to Chicago Cubs.
Dan Brewer,New York Yankees,Atlanta Braves,542968,New York Yankees traded RF Dan Brewer to Atlanta Braves.
Jeremy Guthrie,Colorado Rockies,Kansas City Royals,425386,Kansas City Royals traded LHP Jonathan Sanchez to Colorado Rockies for RHP Jeremy Guthrie.
Jonathan Sanchez,Kansas City Royals,Colorado Rockies,456043,Kansas City Royals traded LHP Jonathan Sanchez to Colorado Rockies for RHP Jeremy Guthrie.
Ben Francisco,Toronto Blue Jays,Houston Astros,450204,"Houston Astros Traded RHP Brandon Lyon, LHP J.A. Happ and RHP David Carpenter to Toronto Blue Jays; Toronto Blue Jays Traded RHP Francisco Cordero and LF Ben Francisco to Houston Astros; Bluefield Blue Jays Traded RHP Joe Musgrove to Greeneville Astros; Dunedin Blue Jays Traded RHP Asher Wojciechowski to Corpus Christi Hooks; Lansing Lugnuts Traded LHP David Rollins to Lexington Legends and Lansing Lugnuts Traded C Carlos Perez to Lancaster JetHawks."
Francisco Cordero,Toronto Blue Jays,Houston Astros,150188,"Houston Astros Traded RHP Brandon Lyon, LHP J.A. Happ and RHP David Carpenter to Toronto Blue Jays; Toronto Blue Jays Traded RHP Francisco Cordero and LF Ben Francisco to Houston Astros; Bluefield Blue Jays Traded RHP Joe Musgrove to Greeneville Astros; Dunedin Blue Jays Traded RHP Asher Wojciechowski to Corpus Christi Hooks; Lansing Lugnuts Traded LHP David Rollins to Lexington Legends and Lansing Lugnuts Traded C Carlos Perez to Lancaster JetHawks."
David Carpenter,Houston Astros,Toronto Blue Jays,502304,"Houston Astros Traded RHP Brandon Lyon, LHP J.A. Happ and RHP David Carpenter to Toronto Blue Jays; Toronto Blue Jays Traded RHP Francisco Cordero and LF Ben Francisco to Houston Astros; Bluefield Blue Jays Traded RHP Joe Musgrove to Greeneville Astros; Dunedin Blue Jays Traded RHP Asher Wojciechowski to Corpus Christi Hooks; Lansing Lugnuts Traded LHP David Rollins to Lexington Legends and Lansing Lugnuts Traded C Carlos Perez to Lancaster JetHawks."
Omar Quintanilla,New York Mets,Baltimore Orioles,435560,New York Mets traded SS Omar Quintanilla to Baltimore Orioles for cash.
J.A. Happ,Houston Astros,Toronto Blue Jays,457918,"Houston Astros Traded RHP Brandon Lyon, LHP J.A. Happ and RHP David Carpenter to Toronto Blue Jays; Toronto Blue Jays Traded RHP Francisco Cordero and LF Ben Francisco to Houston Astros; Bluefield Blue Jays Traded RHP Joe Musgrove to Greeneville Astros; Dunedin Blue Jays Traded RHP Asher Wojciechowski to Corpus Christi Hooks; Lansing Lugnuts Traded LHP David Rollins to Lexington Legends and Lansing Lugnuts Traded C Carlos Perez to Lancaster JetHawks."
Brandon Lyon,Houston Astros,Toronto Blue Jays,407193,"Houston Astros Traded RHP Brandon Lyon, LHP J.A. Happ and RHP David Carpenter to Toronto Blue Jays; Toronto Blue Jays Traded RHP Francisco Cordero and LF Ben Francisco to Houston Astros; Bluefield Blue Jays Traded RHP Joe Musgrove to Greeneville Astros; Dunedin Blue Jays Traded RHP Asher Wojciechowski to Corpus Christi Hooks; Lansing Lugnuts Traded LHP David Rollins to Lexington Legends and Lansing Lugnuts Traded C Carlos Perez to Lancaster JetHawks."
Brett Myers,Houston Astros,Chicago White Sox,408206,Houston Astros Traded RHP Brett Myers to Chicago White Sox; Birmingham Barons Traded RHP Matt Heidenreich to Corpus Christi Hooks and Winston-Salem Dash Traded LHP Blair Walters to Lancaster JetHawks.
Ichiro Suzuki,Seattle Mariners,New York Yankees,400085,Seattle Mariners Traded RF Ichiro Suzuki to New York Yankees; New York Yankees Traded RHP D.J. Mitchell to Seattle Mariners and Scranton/Wilkes-Barre Yankees Traded RHP Danny Farquhar to Tacoma Rainiers.
D.J. Mitchell,New York Yankees,Seattle Mariners,543551,Seattle Mariners Traded RF Ichiro Suzuki to New York Yankees; New York Yankees Traded RHP D.J. Mitchell to Seattle Mariners and Scranton/Wilkes-Barre Yankees Traded RHP Danny Farquhar to Tacoma Rainiers.
Anibal Sanchez,Miami Marlins,Detroit Tigers,434671,Miami Marlins Traded RHP Anibal Sanchez and 2B Omar Infante to Detroit Tigers; Detroit Tigers Traded RHP Jacob Turner to Miami Marlins; Toledo Mud Hens Traded C Rob Brantly to New Orleans Zephyrs and Erie SeaWolves Traded LHP Brian Flynn to Jacksonville Suns.
Jacob Turner,Detroit Tigers,Miami Marlins,545363,Miami Marlins Traded RHP Anibal Sanchez and 2B Omar Infante to Detroit Tigers; Detroit Tigers Traded RHP Jacob Turner to Miami Marlins; Toledo Mud Hens Traded C Rob Brantly to New Orleans Zephyrs and Erie SeaWolves Traded LHP Brian Flynn to Jacksonville Suns.
Omar Infante,Miami Marlins,Detroit Tigers,408299,Miami Marlins Traded RHP Anibal Sanchez and 2B Omar Infante to Detroit Tigers; Detroit Tigers Traded RHP Jacob Turner to Miami Marlins; Toledo Mud Hens Traded C Rob Brantly to New Orleans Zephyrs and Erie SeaWolves Traded LHP Brian Flynn to Jacksonville Suns.
Jose De La Torre,Cleveland Indians,Boston Red Sox,473265,Boston Red Sox traded CF Brent Lillibridge to Cleveland Indians for RHP Jose De La Torre.
Barry Enright,Arizona Diamondbacks,Los Angeles Angels,446264,Arizona Diamondbacks traded RHP Barry Enright to Los Angeles Angels for cash.
Brent Lillibridge,Boston Red Sox,Cleveland Indians,452121,Boston Red Sox traded CF Brent Lillibridge to Cleveland Indians for RHP Jose De La Torre.
Tyler Bortnick,Tampa Bay Rays,Arizona Diamondbacks,572726,Arizona Diamondbacks traded 2B Ryan Roberts to Tampa Bay Rays for 2B Tyler Bortnick.
Ryan Roberts,Arizona Diamondbacks,Tampa Bay Rays,440251,Arizona Diamondbacks traded 2B Ryan Roberts to Tampa Bay Rays for 2B Tyler Bortnick.
Colton Cain,Pittsburgh Pirates,Houston Astros,545335,"Houston Astros traded LHP Wandy Rodriguez to Pittsburgh Pirates for LHP Colton Cain, CF Robbie Grossman and LHP Rudy Owens."
Rudy Owens,Pittsburgh Pirates,Houston Astros,502168,"Houston Astros traded LHP Wandy Rodriguez to Pittsburgh Pirates for LHP Colton Cain, CF Robbie Grossman and LHP Rudy Owens."
Robbie Grossman,Pittsburgh Pirates,Houston Astros,543257,"Houston Astros traded LHP Wandy Rodriguez to Pittsburgh Pirates for LHP Colton Cain, CF Robbie Grossman and LHP Rudy Owens."
Wandy Rodriguez,Houston Astros,Pittsburgh Pirates,434643,"Houston Astros traded LHP Wandy Rodriguez to Pittsburgh Pirates for LHP Colton Cain, CF Robbie Grossman and LHP Rudy Owens."
Scott McGough,Los Angeles Dodgers,Miami Marlins,543518,Miami Marlins traded LHP Randy Choate and SS Hanley Ramirez to Los Angeles Dodgers for RHP Nathan Eovaldi and RHP Scott McGough.
Nathan Eovaldi,Los Angeles Dodgers,Miami Marlins,543135,Miami Marlins traded LHP Randy Choate and SS Hanley Ramirez to Los Angeles Dodgers for RHP Nathan Eovaldi and RHP Scott McGough.
Randy Choate,Miami Marlins,Los Angeles Dodgers,329092,Miami Marlins traded LHP Randy Choate and SS Hanley Ramirez to Los Angeles Dodgers for RHP Nathan Eovaldi and RHP Scott McGough.
Hanley Ramirez,Miami Marlins,Los Angeles Dodgers,434670,Miami Marlins traded LHP Randy Choate and SS Hanley Ramirez to Los Angeles Dodgers for RHP Nathan Eovaldi and RHP Scott McGough.
Ariel Pena,Arkansas Travelers,Milwaukee Brewers,516414,Los Angeles Angels Traded SS Jean Segura to Milwaukee Brewers; Arkansas Travelers Traded RHP Ariel Pena and RHP Johnny Hellweg to Milwaukee Brewers and Milwaukee Brewers Traded RHP Zack Greinke to Los Angeles Angels.
Johnny Hellweg,Arkansas Travelers,Milwaukee Brewers,518782,Los Angeles Angels Traded SS Jean Segura to Milwaukee Brewers; Arkansas Travelers Traded RHP Ariel Pena and RHP Johnny Hellweg to Milwaukee Brewers and Milwaukee Brewers Traded RHP Zack Greinke to Los Angeles Angels.
Zack Greinke,Milwaukee Brewers,Los Angeles Angels,425844,Los Angeles Angels Traded SS Jean Segura to Milwaukee Brewers; Arkansas Travelers Traded RHP Ariel Pena and RHP Johnny Hellweg to Milwaukee Brewers and Milwaukee Brewers Traded RHP Zack Greinke to Los Angeles Angels.
Jean Segura,Los Angeles Angels,Milwaukee Brewers,516416,Los Angeles Angels Traded SS Jean Segura to Milwaukee Brewers; Arkansas Travelers Traded RHP Ariel Pena and RHP Johnny Hellweg to Milwaukee Brewers and Milwaukee Brewers Traded RHP Zack Greinke to Los Angeles Angels.
Marco Scutaro,Colorado Rockies,San Francisco Giants,340192,Colorado Rockies traded 2B Marco Scutaro to San Francisco Giants for 2B Charlie Culberson.
Christian Marrero,Atlanta Braves,Pittsburgh Pirates,461842,Atlanta Braves traded OF Christian Marrero to Pittsburgh Pirates for 2B Brian Friday.
Brian Friday,Pittsburgh Pirates,Atlanta Braves,446270,Atlanta Braves traded OF Christian Marrero to Pittsburgh Pirates for 2B Brian Friday.
Charlie Culberson,San Francisco Giants,Colorado Rockies,518586,Colorado Rockies traded 2B Marco Scutaro to San Francisco Giants for 2B Charlie Culberson.
Eduardo Escobar,Chicago White Sox,Minnesota Twins,500871,Minnesota Twins traded LHP Francisco Liriano to Chicago White Sox for SS Eduardo Escobar and LHP Pedro Hernandez.
Francisco Liriano,Minnesota Twins,Chicago White Sox,434538,Minnesota Twins traded LHP Francisco Liriano to Chicago White Sox for SS Eduardo Escobar and LHP Pedro Hernandez.
Pedro Hernandez,Chicago White Sox,Minnesota Twins,517060,Minnesota Twins traded LHP Francisco Liriano to Chicago White Sox for SS Eduardo Escobar and LHP Pedro Hernandez.
Bobby Borchering,Arizona Diamondbacks,Houston Astros,545334,Houston Astros traded 3B Chris Johnson to Arizona Diamondbacks for Bobby Borchering and Marc Krauss.
Marc Krauss,Arizona Diamondbacks,Houston Astros,571868,Houston Astros traded 3B Chris Johnson to Arizona Diamondbacks for Bobby Borchering and Marc Krauss.
Chris Johnson,Houston Astros,Arizona Diamondbacks,453400,Houston Astros traded 3B Chris Johnson to Arizona Diamondbacks for Bobby Borchering and Marc Krauss.
George Kottaras,Milwaukee Brewers,Oakland Athletics,435459,Oakland Athletics traded RHP Fautino De Los Santos to Milwaukee Brewers for C George Kottaras.
Chris Johnson,Houston Astros,Arizona Diamondbacks,453400,Mobile BayBears Traded 3B Bobby Borchering and LF Marc Krauss to Corpus Christi Hooks and Houston Astros Traded Chris Johnson to Arizona Diamondbacks.
Fautino De Los Santos,Oakland Athletics,Milwaukee Brewers,501745,Oakland Athletics traded RHP Fautino De Los Santos to Milwaukee Brewers for C George Kottaras.
Eric Thames,Toronto Blue Jays,Seattle Mariners,519346,Toronto Blue Jays traded RF Eric Thames to Seattle Mariners for RHP Steve Delabar.
Steve Delabar,Seattle Mariners,Toronto Blue Jays,447755,Toronto Blue Jays traded RF Eric Thames to Seattle Mariners for RHP Steve Delabar.
Brandon League,Seattle Mariners,Los Angeles Dodgers,434181,Seattle Mariners traded RHP Brandon League to Los Angeles Dodgers for RHP Logan Bawcom and CF Leon Landry.
Logan Bawcom,Los Angeles Dodgers,Seattle Mariners,594747,Seattle Mariners traded RHP Brandon League to Los Angeles Dodgers for RHP Logan Bawcom and CF Leon Landry.
Leon Landry,Los Angeles Dodgers,Seattle Mariners,518914,Seattle Mariners traded RHP Brandon League to Los Angeles Dodgers for RHP Logan Bawcom and CF Leon Landry.
Geovany Soto,Chicago Cubs,Texas Rangers,434567,Chicago Cubs traded C Geovany Soto to Texas Rangers for RHP Jake Brigham.
Jake Brigham,Texas Rangers,Chicago Cubs,502010,Chicago Cubs traded C Geovany Soto to Texas Rangers for RHP Jake Brigham.
Shane Victorino,Philadelphia Phillies,Los Angeles Dodgers,425664,Philadelphia Phillies traded CF Shane Victorino to Los Angeles Dodgers for RHP Josh Lindblom and RHP Ethan Martin.
Josh Lindblom,Los Angeles Dodgers,Philadelphia Phillies,458676,Philadelphia Phillies traded CF Shane Victorino to Los Angeles Dodgers for RHP Josh Lindblom and RHP Ethan Martin.
Ethan Martin,Los Angeles Dodgers,Philadelphia Phillies,543495,Philadelphia Phillies traded CF Shane Victorino to Los Angeles Dodgers for RHP Josh Lindblom and RHP Ethan Martin.
Nate Schierholtz,San Francisco Giants,Philadelphia Phillies,435625,"Philadelphia Phillies traded RF Hunter Pence to San Francisco Giants for RF Nate Schierholtz, C Tommy Joseph and RHP Seth Rosin."
Tommy Joseph,San Francisco Giants,Philadelphia Phillies,571830,"Philadelphia Phillies traded RF Hunter Pence to San Francisco Giants for RF Nate Schierholtz, C Tommy Joseph and RHP Seth Rosin."
Hunter Pence,Philadelphia Phillies,San Francisco Giants,452254,"Philadelphia Phillies traded RF Hunter Pence to San Francisco Giants for RF Nate Schierholtz, C Tommy Joseph and RHP Seth Rosin."
Seth Rosin,San Francisco Giants,Philadelphia Phillies,519229,"Philadelphia Phillies traded RF Hunter Pence to San Francisco Giants for RF Nate Schierholtz, C Tommy Joseph and RHP Seth Rosin."
Gaby Sanchez,Miami Marlins,Pittsburgh Pirates,459991,Miami Marlins traded 1B Gaby Sanchez and RHP Kyle Kaminska to Pittsburgh Pirates for CF Gorkys Hernandez.
Kyle Kaminska,Miami Marlins,Pittsburgh Pirates,518870,Miami Marlins traded 1B Gaby Sanchez and RHP Kyle Kaminska to Pittsburgh Pirates for CF Gorkys Hernandez.
Gorkys Hernandez,Pittsburgh Pirates,Miami Marlins,491676,Miami Marlins traded 1B Gaby Sanchez and RHP Kyle Kaminska to Pittsburgh Pirates for CF Gorkys Hernandez.
Edward Mujica,Miami Marlins,St. Louis Cardinals,465629,Miami Marlins traded RHP Edward Mujica to St. Louis Cardinals for 3B Zack Cox.
Zack Cox,St. Louis Cardinals,Miami Marlins,543059,Miami Marlins traded RHP Edward Mujica to St. Louis Cardinals for 3B Zack Cox.
Craig Breslow,Arizona Diamondbacks,Boston Red Sox,444520,Arizona Diamondbacks traded LHP Craig Breslow to Boston Red Sox for RHP Matt Albers and CF Scott Podsednik.
Matt Albers,Boston Red Sox,Arizona Diamondbacks,458006,Arizona Diamondbacks traded LHP Craig Breslow to Boston Red Sox for RHP Matt Albers and CF Scott Podsednik.
Scott Podsednik,Boston Red Sox,Arizona Diamondbacks,325392,Arizona Diamondbacks traded LHP Craig Breslow to Boston Red Sox for RHP Matt Albers and CF Scott Podsednik.
Casey McGehee,Pittsburgh Pirates,New York Yankees,431171,New York Yankees traded RHP Chad Qualls to Pittsburgh Pirates for 1B Casey McGehee.
Chad Qualls,New York Yankees,Pittsburgh Pirates,430589,New York Yankees traded RHP Chad Qualls to Pittsburgh Pirates for 1B Casey McGehee.
Jonathan Broxton,Kansas City Royals,Cincinnati Reds,455009,Kansas City Royals traded RHP Jonathan Broxton to Cincinnati Reds for LHP Donnie Joseph and RHP J.C. Sulbaran.
Donnie Joseph,Cincinnati Reds,Kansas City Royals,548348,Kansas City Royals traded RHP Jonathan Broxton to Cincinnati Reds for LHP Donnie Joseph and RHP J.C. Sulbaran.
J.C. Sulbaran,Cincinnati Reds,Kansas City Royals,543833,Kansas City Royals traded RHP Jonathan Broxton to Cincinnati Reds for LHP Donnie Joseph and RHP J.C. Sulbaran.
